"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"30731","transcript",2.70778006373315,0.00535759158436899,0.450477090883572,"chr15","-",79527701,79546585,"MSTRG.11202.10",13,7587,"MSTRG.11202","."
"31168","transcript",2.06466151167754,0.00657404489784308,0.487916164588719,"chr15","+",85335633,85465766,"MSTRG.11387.1",13,4605,"MSTRG.11387","."
"31169","transcript",4.00880131212141,0.000791996197532674,0.208859507879122,"chr15","+",85336251,85465325,"MSTRG.11387.2",11,3935,"MSTRG.11387","."
"31170","transcript",-5.62077058422213,0.00244343419888571,0.348112960615765,"chr15","+",85336381,85463836,"NM_016843",12,2425,"MSTRG.11387","Atxn10"
"31682","transcript",-2.64814873650248,0.00578112461398239,0.459567318940886,"chr15","-",98134640,98165578,"NM_001170711",4,2176,"MSTRG.11599","Asb8"
"31703","transcript",-2.20140827965181,0.00556569308314625,0.453841992888528,"chr15","-",98517267,98535175,"MSTRG.11601.3",10,4898,"MSTRG.11601","."
"32034","transcript",2.1985890783012,0.00753695182135905,0.521881281283993,"chr15","+",101266846,101274794,"NM_010444",7,2476,"MSTRG.11727","Nr4a1"
"32714","transcript",2.68317724135984,0.00565990170994557,0.457187001186361,"chr16","+",11984113,12270904,"NM_028277",5,4844,"MSTRG.11953","Shisa9"
"32944","transcript",2.1204939177474,0.029478908911163,0.740306143033357,"chr16","-",17086556,17111252,"NM_001252444",21,2327,"MSTRG.12030","Ppil2"
"3344","transcript",-2.05584467885148,0.0165735399695968,0.684726887509535,"chr1","+",115684382,116429000,"MSTRG.1262.4",14,3346,"MSTRG.1262","."
"34440","transcript",2.05326531023149,0.0361356966067614,0.762355560157454,"chr16","+",49699225,49765297,"MSTRG.12522.4",11,2841,"MSTRG.12522","."
"348","transcript",2.22415515536645,0.0492321402173406,0.807687308966019,"chr1","-",16568674,16619338,"NM_025773",6,3138,"MSTRG.131","Ube2w"
"35195","transcript",-2.3413483584364,0.00783657064623255,0.524544851575908,"chr16","+",91647824,91663318,"NM_019973",5,7286,"MSTRG.12809","Son"
"35656","transcript",-2.7258152898433,0.0160451429959967,0.673000084141729,"chr17","+",6079793,6240693,"MSTRG.12923.2",16,10881,"MSTRG.12923","."
"35769","transcript",2.94389192699901,0.0253983794319392,0.723889859444212,"chr17","+",8283813,8297661,"NM_018819",4,907,"MSTRG.12947","Mpc1"
"36832","transcript",-3.0717091800265,0.00737156282930473,0.520983339168871,"chr17","+",25809085,25821265,"NM_001164225",6,3499,"MSTRG.13267","Fbxl16"
"36833","transcript",5.33207288693124,0.0166383575275655,0.684761477500136,"chr17","+",25809141,25821265,"MSTRG.13267.4",6,3388,"MSTRG.13267","."
"38198","transcript",-2.52184792671045,0.0123034428166025,0.621160985704192,"chr17","-",42792951,42876424,"NM_009847",18,5399,"MSTRG.13715","Cd2ap"
"38730","transcript",2.17512762680898,0.000157225397491967,0.0904155251304717,"chr17","+",55444193,55515117,"MSTRG.13901.1",6,7959,"MSTRG.13901","."
"38818","transcript",3.05506138571318,0.000187614822066751,0.0989528473236741,"chr17","-",56176506,56183924,"MSTRG.13918.1",6,962,"MSTRG.13918","."
"38819","transcript",-4.0036014392395,0.000149928773182317,0.0904155251304717,"chr17","-",56176541,56183920,"NM_080837",6,913,"MSTRG.13918","Mydgf"
"38933","transcript",2.06795796644865,0.0267557705338486,0.735137596676422,"chr17","+",56990264,56996371,"NM_017393",6,1207,"MSTRG.13977","Clpp"
"39395","transcript",2.08212522671751,0.00765393183357854,0.524544851575908,"chr17","-",74200646,74294827,"MSTRG.14134.7",7,1327,"MSTRG.14134","."
"39778","transcript",2.52608843224201,0.0115942387531625,0.608343599889696,"chr17","+",85613689,85624852,"MSTRG.14254.1",2,1151,"MSTRG.14254","."
"40089","transcript",-2.2532179528179,0.0317091757700996,0.74168589856544,"chr18","+",5592491,5774926,"MSTRG.14393.4",10,6876,"MSTRG.14393","."
"40512","transcript",2.1629451603609,0.000532459754241987,0.178366822268981,"chr18","+",23413281,23660378,"MSTRG.14586.11",19,23163,"MSTRG.14586","."
"4329","transcript",3.37004386469251,0.00242534247593951,0.348112960615765,"chr1","+",153653037,153697665,"NM_026380",7,5804,"MSTRG.1621","Rgs8"
"44037","transcript",-2.02791525149576,0.0174130368985126,0.690425452327051,"chr19","+",21655677,21685576,"MSTRG.15938.3",4,2656,"MSTRG.15938","."
"45505","transcript",2.46641250773671,0.0200834489790047,0.696291771665102,"chr19","-",60198586,60226697,"NM_029648",8,2035,"MSTRG.16528","Fam204a"
"45551","transcript",-2.39525500148571,0.00273794513200665,0.36294610629579,"chr19","-",61114982,61140840,"NR_131955",5,2752,"MSTRG.16540","Zfp950"
"45702","transcript",-2.25660574480068,0.0293786998124151,0.740306143033357,"chr2","-",5293457,5714549,"MSTRG.16603.2",11,7000,"MSTRG.16603","."
"45705","transcript",2.00713363452686,0.0128671206525602,0.639204516746124,"chr2","-",5293457,5714762,"NM_177343",11,7209,"MSTRG.16603","Camk1d"
"4580","transcript",-2.22708825898173,0.00124704578555801,0.259773260320987,"chr1","-",160392124,160792931,"MSTRG.1708.9",19,2423,"MSTRG.1708","."
"46283","transcript",2.9034067503316,0.00982869663434527,0.564818316577543,"chr2","+",22554519,22590374,"MSTRG.16825.15",2,2126,"MSTRG.16825","."
"46446","transcript",-2.20392590722129,0.00332432791454895,0.378513168069742,"chr2","+",25054350,25063971,"MSTRG.16870.2",15,4840,"MSTRG.16870","."
"47277","transcript",2.53306240742404,0.00556192609890371,0.453841992888528,"chr2","+",32288296,32307894,"MSTRG.17094.5",25,4210,"MSTRG.17094","."
"4789","transcript",-2.37265655510579,0.0137999780290756,0.651408868975896,"chr1","-",165328203,165461152,"MSTRG.1775.1",20,5352,"MSTRG.1775","."
"4792","transcript",-3.23618652461298,0.00308477015680597,0.373794279742273,"chr1","-",165329394,165461076,"MSTRG.1775.4",19,3517,"MSTRG.1775","."
"4793","transcript",4.12922868555774,0.0100047034409203,0.571443764048326,"chr1","-",165329501,165460463,"NM_028759",19,3305,"MSTRG.1775","Dcaf6"
"47969","transcript",2.11814718511152,0.0430886041239816,0.781363136524785,"chr2","-",52428320,52676609,"NM_001037099",14,8008,"MSTRG.17299","Cacnb4"
"48027","transcript",-4.28837438855497,0.00304843207191918,0.373794279742273,"chr2","+",54436387,55117744,"NM_173030",13,6966,"MSTRG.17328","Galnt13"
"48284","transcript",2.36217253284302,0.00380421822301091,0.39292818970924,"chr2","-",65458263,65529489,"MSTRG.17411.11",22,9636,"MSTRG.17411","."
"48287","transcript",2.94289551267248,0.00272625767463985,0.36294610629579,"chr2","-",65467626,65529489,"MSTRG.17411.15",21,4537,"MSTRG.17411","."
"48952","transcript",2.08444346938601,0.0230875579431998,0.705705582278628,"chr2","+",85037451,85047114,"NM_001136081",17,2729,"MSTRG.17680","Ssrp1"
"49502","transcript",2.82066411491035,0.012347723282186,0.621800623555842,"chr2","-",92383676,92401263,"NM_011162",12,2934,"MSTRG.17753","Mapk8ip1"
"49580","transcript",2.96046516885033,0.0333326363046844,0.743792154995236,"chr2","-",94032577,94158230,"MSTRG.17800.1",12,1966,"MSTRG.17800","."
"49582","transcript",-2.9698822835876,0.0498455411905092,0.80789756877079,"chr2","-",94032697,94157909,"NM_019657",11,1839,"MSTRG.17800","Hsd17b12"
"4963","transcript",2.08146658558701,0.0138480499635842,0.651408868975896,"chr1","-",171050974,171060549,"MSTRG.1847.1",7,1678,"MSTRG.1847","."
"4964","transcript",-2.37487277643851,0.00838495802363537,0.538508508353192,"chr1","-",171051169,171059403,"NM_010188",5,1353,"MSTRG.1847","Fcgr3"
"49883","transcript",2.41357348332085,0.0222971212903411,0.705705582278628,"chr2","-",106962529,106974397,"NM_001025102",5,3308,"MSTRG.17915","Arl14ep"
"50437","transcript",-2.02519997997184,0.0108824370513785,0.591909390253109,"chr2","-",120355184,120412626,"MSTRG.18178.3",7,2187,"MSTRG.18178","."
"50510","transcript",2.0894782271254,0.0363954919459925,0.762408474769094,"chr2","-",120732819,120760356,"MSTRG.18203.7",5,9236,"MSTRG.18203","."
"50832","transcript",3.15556842205131,0.00211674512676796,0.327949968421569,"chr2","-",126890395,126933235,"NM_023220",15,5612,"MSTRG.18298","Sppl2a"
"51293","transcript",2.13705131934362,0.032039466814356,0.74168589856544,"chr2","+",134786532,135475563,"MSTRG.18444.5",31,6819,"MSTRG.18444","."
"51373","transcript",-2.24843637415422,0.0395179793258187,0.773173788088176,"chr2","-",139833479,140066805,"NM_001159640",14,2259,"MSTRG.18486","Tasp1"
"51436","transcript",-2.02377609192569,0.0430330125589029,0.781121922182849,"chr2","+",143063970,143071708,"MSTRG.18497.3",7,913,"MSTRG.18497","."
"52425","transcript",-2.23492866688025,0.0287371673003558,0.740306143033357,"chr2","-",161521926,162661098,"MSTRG.18912.1",31,12154,"MSTRG.18912","."
"52520","transcript",2.72621406419614,0.0226549488797727,0.705705582278628,"chr2","+",163995197,164018587,"NM_018753",6,2775,"MSTRG.18923","Ywhab"
"52912","transcript",2.20535803198735,0.0389367911284149,0.772133683841375,"chr2","-",170347022,170406583,"MSTRG.19062.5",8,2328,"MSTRG.19062","."
"54201","transcript",2.31379793640997,0.037027964238348,0.765920548477245,"chr3","+",28781311,28798846,"NM_177586",5,4992,"MSTRG.19558","Eif5a2"
"54202","transcript",-2.23470840421337,0.00720516591191178,0.5162105716485,"chr3","+",28781331,28799705,"MSTRG.19558.2",4,6433,"MSTRG.19558","."
"54269","transcript",-2.44123824119492,0.00311304759645625,0.373794279742273,"chr3","+",30793284,30822306,"MSTRG.19582.2",9,3962,"MSTRG.19582","."
"54522","transcript",2.19490599203487,0.021532122522413,0.705705582278628,"chr3","-",37308627,37312446,"NM_145825",5,1059,"MSTRG.19680","Cetn4"
"55071","transcript",2.03293249938575,0.0327931879278128,0.74168589856544,"chr3","-",62466725,62507048,"MSTRG.19944.2",26,5891,"MSTRG.19944","."
"55492","transcript",2.18176481557816,0.0456937158713397,0.789933678847701,"chr3","-",84160446,84220937,"MSTRG.20129.11",12,7402,"MSTRG.20129","."
"55704","transcript",2.6044804228048,0.00470875486866218,0.427605503280431,"chr3","+",88336260,88362337,"NM_178246",22,4447,"MSTRG.20204","Smg5"
"55790","transcript",-2.26551291119908,0.0170161390189231,0.684761477500136,"chr3","-",88744696,88772612,"MSTRG.20261.3",4,4579,"MSTRG.20261","."
"56840","transcript",-3.97370555623619,0.0019090691426471,0.309306633837118,"chr3","+",103020510,103049730,"MSTRG.20594.2",11,4399,"MSTRG.20594","."
"57192","transcript",-2.41756394182028,0.0118041579550181,0.608343599889696,"chr3","-",108426572,108445215,"MSTRG.20725.5",12,1960,"MSTRG.20725","."
"57354","transcript",3.45715654971279,0.0389735403671325,0.772133683841375,"chr3","-",116249788,116253588,"MSTRG.20782.7",2,3359,"MSTRG.20782","."
"57414","transcript",-2.42117099938534,0.00527434191015685,0.450477090883572,"chr3","-",117781313,117868843,"MSTRG.20804.1",8,2097,"MSTRG.20804","."
"57416","transcript",3.30818182674931,0.00352393997228295,0.38547331813853,"chr3","-",117781497,117868936,"NM_029655",9,2171,"MSTRG.20804","Snx7"
"58618","transcript",3.05453752466732,0.0152260487263991,0.663725449219044,"chr3","-",158010493,158036639,"NM_001093752",13,3086,"MSTRG.21316","Srsf11"
"60297","transcript",-2.00932888913315,0.0183610406317742,0.692592028531462,"chr4","-",56757115,56788025,"MSTRG.21953.3",25,3032,"MSTRG.21953","."
"6042","transcript",2.1848053356071,0.0106348395513954,0.584219226914124,"chr10","-",5019966,5194992,"MSTRG.2447.11",54,13358,"MSTRG.2447","."
"6145","transcript",-2.43409874722194,0.0417875714965166,0.775669419008456,"chr10","+",7589828,7625473,"MSTRG.2237.5",7,3508,"MSTRG.2237","."
"61552","transcript",-2.03698007652613,0.000949356936387646,0.226284702847244,"chr4","+",103313846,103366428,"NM_025909",9,1866,"MSTRG.22329","Oma1"
"61730","transcript",2.47473516785511,0.0279463765222847,0.740131119242431,"chr4","-",108194025,108301142,"MSTRG.22398.2",6,1514,"MSTRG.22398","."
"62730","transcript",2.18355163018614,0.0392293370704206,0.772133683841375,"chr4","+",127077383,127124374,"NM_001285885",14,5021,"MSTRG.22706","Zmym6"
"63084","transcript",-4.06235250504031,0.0220139468946525,0.705705582278628,"chr4","-",132530551,132535378,"MSTRG.22846.1",4,1177,"MSTRG.22846","."
"65367","transcript",2.13536627192875,0.010693181861256,0.585150739864625,"chr5","-",24565341,24577467,"NM_001190443",14,2570,"MSTRG.23676","Abcf2"
"6565","transcript",4.40536682304098,0.00641177729778086,0.483105007400273,"chr10","+",20952491,21080502,"MSTRG.2462.1",26,5062,"MSTRG.2462","."
"6567","transcript",-4.84033375804057,0.00317389740944862,0.373794279742273,"chr10","+",20952521,21080509,"MSTRG.2462.2",25,5213,"MSTRG.2462","."
"6586","transcript",-2.48698821280433,0.0230962885527375,0.705705582278628,"chr10","+",21295998,21368877,"MSTRG.2466.7",19,2978,"MSTRG.2466","."
"66049","transcript",2.69788386305663,0.0273953598483045,0.73865048437564,"chr5","+",34598167,34631883,"MSTRG.23925.22",17,4028,"MSTRG.23925","."
"66366","transcript",2.99228756011164,0.0365252449276539,0.762408474769094,"chr5","-",43744618,43782149,"NM_001159963",11,2855,"MSTRG.24072","Fbxl5"
"66518","transcript",-2.0293926329895,0.0179524345880582,0.691029349384121,"chr5","-",52150422,52190517,"MSTRG.24104.3",14,2789,"MSTRG.24104","."
"66587","transcript",-2.2591042848351,0.0104161823585267,0.578938888980983,"chr5","+",53998523,54121057,"NM_001081103",12,4910,"MSTRG.24124","Stim2"
"67370","transcript",-2.34238632213614,0.000572423561286284,0.181920611034945,"chr5","-",89673841,89883334,"NM_177872",22,7582,"MSTRG.24410","Adamts3"
"67458","transcript",-2.31956865132318,0.0293395946311725,0.740306143033357,"chr5",".",92138344,92141832,"MSTRG.24444.1",1,3489,"MSTRG.24444","."
"67484","transcript",-2.59833576914489,0.048663988451952,0.804383095296973,"chr5","-",92441313,92505684,"MSTRG.24451.1",12,4707,"MSTRG.24451","."
"67627","transcript",2.3201397633662,0.0129798748561134,0.639569901662479,"chr5","-",99217420,99252927,"NM_181318",14,2993,"MSTRG.24519","Rasgef1b"
"68063","transcript",2.21321204056949,0.0250884982396475,0.720647488832703,"chr5","-",108121647,108132591,"NM_028876",4,3751,"MSTRG.24631","Tmed5"
"68433","transcript",-2.53854700242423,0.045475362983487,0.78831382727109,"chr5","-",113842407,113897507,"MSTRG.24753.1",11,4096,"MSTRG.24753","."
"68538","transcript",-2.1441457656691,0.00709509539901254,0.512770611796274,"chr5","+",115235851,115240970,"NM_026398",6,989,"MSTRG.24795","Pop5"
"68549","transcript",-2.02440885911795,0.0323168813069041,0.74168589856544,"chr5","-",115241795,115272892,"MSTRG.24796.9",16,3956,"MSTRG.24796","."
"68777","transcript",2.48611509203853,0.037598484379795,0.767964214536599,"chr5","-",121130533,121191397,"NM_001109992",16,5599,"MSTRG.24876","Ptpn11"
"68780","transcript",2.04843751164981,0.002677405738573,0.36070766768199,"chr5","+",121204426,121210811,"MSTRG.24883.1",6,3748,"MSTRG.24883","."
"68959","transcript",2.0497904220687,0.0290291110893739,0.740306143033357,"chr5","-",122787443,122821334,"MSTRG.24937.8",16,3685,"MSTRG.24937","."
"6919","transcript",2.22978085041863,0.0199402274342444,0.696291771665102,"chr10","-",31332180,31446092,"MSTRG.2582.3",5,1538,"MSTRG.2582","."
"69873","transcript",2.28438404958034,0.0467045227423363,0.793857159513043,"chr5","-",139017238,139130773,"MSTRG.25283.1",11,3395,"MSTRG.25283","."
"7002","transcript",2.58182672884854,0.000134418051898844,0.0904155251304717,"chr10","+",36506807,36834394,"NM_001253356",5,3036,"MSTRG.2619","Hs3st5"
"70645","transcript",2.14451169561284,0.0311005284065757,0.74168589856544,"chr6","+",4903511,5165739,"MSTRG.25635.4",16,9891,"MSTRG.25635","."
"70890","transcript",2.27723405942168,0.0109573996385364,0.591909390253109,"chr6","-",18364052,18514959,"MSTRG.25756.2",24,8367,"MSTRG.25756","."
"71283","transcript",-2.45092287815504,0.00277827129440178,0.366332803813435,"chr6","-",34303934,34317443,"NR_037965",10,1352,"MSTRG.25899","Gm6644"
"71670","transcript",-2.10823938877352,0.031557192403922,0.74168589856544,"chr6","-",42668077,42710157,"MSTRG.26055.3",9,5225,"MSTRG.26055","."
"71674","transcript",3.78311372570985,0.0271661834883903,0.737962198687156,"chr6","-",42668120,42710128,"MSTRG.26055.8",10,5288,"MSTRG.26055","."
"72490","transcript",-2.45306174807577,0.00899681652786666,0.54829798251019,"chr6","+",71746284,71810718,"MSTRG.26359.2",7,3875,"MSTRG.26359","."
"72606","transcript",2.03732027673492,0.040488294273056,0.773218061794609,"chr6","-",76881601,77979822,"MSTRG.26415.1",18,4075,"MSTRG.26415","."
"72609","transcript",-2.80741753874869,0.0170997879053627,0.68590071583501,"chr6","-",76881637,77979667,"NM_145732",19,3986,"MSTRG.26415","Ctnna2"
"72840","transcript",2.71728909240946,0.0463144289975108,0.793857159513043,"chr6","+",83914353,83986871,"NM_008717",27,6368,"MSTRG.26510","Zfp638"
"72873","transcript",2.22556933798179,0.0243096383400838,0.714841785068016,"chr6","-",85213051,85333422,"NM_178639",14,3654,"MSTRG.26512","Sfxn5"
"73255","transcript",-2.18426511400015,7.31467072241365e-05,0.08241971478996,"chr6","-",90659351,90788673,"MSTRG.26662.3",13,7887,"MSTRG.26662","."
"73731","transcript",3.6140824070779,0.00390539917643395,0.400045207374468,"chr6","+",108213041,108551159,"MSTRG.26864.1",62,9999,"MSTRG.26864","."
"73812","transcript",-2.12957869688322,0.0402887124797207,0.773218061794609,"chr6","+",113046327,113068273,"NM_008188",10,2061,"MSTRG.26900","Thumpd3"
"73945","transcript",2.12890824126413,0.0413780913583803,0.775669419008456,"chr6","-",113745668,114042080,"NM_009723",22,7094,"MSTRG.26928","Atp2b2"
"74385","transcript",2.49107460317116,0.0399023917104321,0.773218061794609,"chr6","-",122727188,122742939,"MSTRG.27054.1",11,4540,"MSTRG.27054","."
"74387","transcript",-3.14429150818271,0.0130517593280697,0.639569901662479,"chr6","-",122727809,122742745,"NM_011401",10,3959,"MSTRG.27054","Slc2a3"
"74583","transcript",-2.70406066876671,0.0458095745014572,0.790203846074375,"chr6","+",125095928,125130548,"MSTRG.27123.3",38,6787,"MSTRG.27123","."
"75146","transcript",-2.34139194414728,0.0257779894349681,0.725752748666208,"chr6","-",138362863,138423104,"MSTRG.27358.3",4,5410,"MSTRG.27358","."
"76048","transcript",-2.0961951902699,0.0283133731428443,0.740306143033357,"chr7","-",12803780,12818860,"NM_026046",2,7931,"MSTRG.27640","Zfp329"
"76321","transcript",6.45299635413399,0.0316318355271326,0.74168589856544,"chr7","-",16915379,16924007,"MSTRG.27748.1",6,2159,"MSTRG.27748","."
"7727","transcript",-2.15553363239237,0.00872420060611812,0.546121739457227,"chr10","+",62920635,62946496,"MSTRG.2906.2",8,3077,"MSTRG.2906","."
"77527","transcript",2.39672610274212,0.00465528704287865,0.427605503280431,"chr7","-",30946011,30956534,"MSTRG.28127.9",8,1453,"MSTRG.28127","."
"78391","transcript",3.68311049814745,0.0259712488180407,0.726638021388725,"chr7","-",47077800,47132598,"NM_001163565",14,3024,"MSTRG.28450","Ptpn5"
"80135","transcript",-2.05391286277755,0.0226651169011116,0.705705582278628,"chr7","+",82174760,82307431,"MSTRG.28789.1",9,1695,"MSTRG.28789","."
"80195","transcript",-2.26689838113546,0.000358511704918518,0.143341075052019,"chr7","-",84109356,84151893,"NM_133722",3,2238,"MSTRG.28833","Abhd17c"
"8026","transcript",-2.86244993228029,0.00308720159017284,0.373794279742273,"chr10","+",75212046,75312467,"MSTRG.3027.1",16,6057,"MSTRG.3027","."
"8027","transcript",3.22064556475638,0.00250746229526277,0.351172219419598,"chr10","+",75212073,75312400,"NM_153406",16,6062,"MSTRG.3027","Specc1l"
"81594","transcript",2.62077626998372,0.0401449653634882,0.773218061794609,"chr7","-",114704897,114713111,"MSTRG.29225.1",2,1361,"MSTRG.29225","."
"82172","transcript",2.60041799926116,0.0275525750732977,0.73865048437564,"chr7","+",126776975,126780514,"NM_025347",5,953,"MSTRG.29454","Ypel3"
"82898","transcript",2.1161614446884,0.0245060698723095,0.716547837485966,"chr7","+",140137614,140154760,"MSTRG.29705.4",10,5813,"MSTRG.29705","."
"83764","transcript",-2.08021463252578,0.0392744328037209,0.772133683841375,"chr8",".",15519772,15520291,"MSTRG.30004.1",1,520,"MSTRG.30004","."
"84163","transcript",2.5923547270242,0.0138429548374974,0.651408868975896,"chr8","-",24949701,24965087,"MSTRG.30093.3",5,1711,"MSTRG.30093","."
"84176","transcript",2.2357743644661,0.0313289677891171,0.74168589856544,"chr8","-",25153573,25201622,"MSTRG.30096.4",12,12720,"MSTRG.30096","."
"84532","transcript",-4.54072765048011,0.0106525914948237,0.584219226914124,"chr8","+",34154528,34170844,"MSTRG.30226.4",5,1752,"MSTRG.30226","."
"84880","transcript",-2.09423777588932,0.0144017218264829,0.655512789420606,"chr8","-",48224603,48557103,"MSTRG.30404.1",28,13431,"MSTRG.30404","."
"84900","transcript",2.30279342774877,0.0249552269658501,0.719319908437741,"chr8","-",48235390,48556094,"MSTRG.30404.22",20,5757,"MSTRG.30404","."
"85412","transcript",2.4896233326673,0.0303116272591362,0.74168589856544,"chr8","-",70483856,70487364,"MSTRG.30528.1",8,1458,"MSTRG.30528","."
"85413","transcript",-3.34633061988568,0.0030315647349296,0.373794279742273,"chr8","-",70483867,70487358,"NM_182991",8,1491,"MSTRG.30528","Tmem59l"
"85686","transcript",2.38890797756682,0.0169199285456845,0.684761477500136,"chr8","+",72135292,72153129,"NM_001001491",8,2082,"MSTRG.30638","Tpm4"
"85704","transcript",-2.05038447270931,0.0130793345646916,0.639569901662479,"chr8","+",72240082,72257382,"MSTRG.30655.1",12,2038,"MSTRG.30655","."
"85705","transcript",2.25229231315964,0.0115297488492901,0.608343599889696,"chr8","+",72240132,72257379,"NM_007456",12,1964,"MSTRG.30655","Ap1m1"
"85979","transcript",2.64188716937062,0.00370171165218247,0.39047544742958,"chr8","-",82763964,82774160,"MSTRG.30757.3",8,1871,"MSTRG.30757","."
"86318","transcript",-2.74959037676527,0.0380638118789141,0.768936323996356,"chr8","+",86624043,86716638,"NM_025827",15,2867,"MSTRG.30875","Lonp2"
