"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
4449,"MSTRG.1221","gene",-2.45212573996688,0.00219532896848595,0.0320187603602096,"chr1","+",173673680,173698392,"NM_001162938",7,2987,"MSTRG.1221","Pydc3"
4452,"MSTRG.1223","gene",-23.6375394934465,3.40280199206955e-06,0.000777236433581457,"chr1","-",173723428,173741809,"NM_001204910",8,3483,"MSTRG.1223","AI607873"
4456,"MSTRG.1231","gene",-4.6279586835506,0.0201602439637411,0.117534038532458,"chr1","-",173747292,173767042,"MSTRG.1231.1",9,2414,"MSTRG.1231","."
4537,"MSTRG.1246","gene",-4.13154541567137,0.0156700885411154,0.101026261355548,"chr1","-",176726900,176782616,"MSTRG.1246.1",14,12701,"MSTRG.1246","."
4619,"MSTRG.1267","gene",4.76363861994115,0.00266739578716346,0.0352465490843056,"chr1","+",178317555,178329870,"MSTRG.1267.1",3,9305,"MSTRG.1267","."
4711,"MSTRG.1292","gene",-3.15902968353658,5.3875792715985e-12,1.14854210771694e-08,"chr1","-",180802568,180813603,"NM_008210",4,1076,"MSTRG.1292","H3f3a"
4885,"MSTRG.1367","gene",2.19483625145433,0.00411545743501951,0.0457746226533344,"chr1","-",186622631,186706606,"MSTRG.1367.2",8,5978,"MSTRG.1367","."
4898,"MSTRG.1372","gene",-5.84949917179348,0.00859570605685867,0.0694991631942346,"chr1","+",187609006,188214884,"NM_001243792",8,5354,"MSTRG.1372","Esrrg"
4921,"MSTRG.1377","gene",-2.32741584350259,0.00237468466391944,0.0332325946785487,"chr1","-",189640614,189688086,"NM_001081363",18,11122,"MSTRG.1377","Cenpf"
5020,"MSTRG.1412","gene",-3.92654689770258,0.0029382791315834,0.0375085113493845,"chr1","-",191453952,191575544,"MSTRG.1412.1",18,3139,"MSTRG.1412","."
5101,"MSTRG.1435","gene",-2.10034919035806,0.000147570093481764,0.00633412438162832,"chr1","-",193175504,193201546,"NM_153137",16,2121,"MSTRG.1435","Traf3ip3"
5102,"MSTRG.1436","gene",5.27452025796191,0.0342121763655437,0.163684752453297,"chr1","-",193221641,193242360,"NM_001044751",6,1347,"MSTRG.1436","Hsd11b1"
5382,"MSTRG.1512","gene",4.84084294884585,0.00750499133920812,0.0647003742105136,"chr10","-",12381795,12615412,"MSTRG.1512.1",25,6135,"MSTRG.1512","."
5445,"MSTRG.1515","gene",-2.87267995032661,0.0347261361018972,0.164574938860465,"chr10","-",13207717,13324160,"NM_001195096",13,8296,"MSTRG.1515","Phactr2"
5538,"MSTRG.1538","gene",3.07530321214924,0.00602845622691706,0.0570340115373492,"chr10","+",18389740,18534525,"MSTRG.1538.8",7,7885,"MSTRG.1538","."
5590,"MSTRG.1552","gene",2.0579524644655,0.000881585027825205,0.0187939234848537,"chr10","+",20312188,20344057,"MSTRG.1552.1",14,7453,"MSTRG.1552","."
5734,"MSTRG.1593","gene",-3.62401729826515,0.0273907733277161,0.142827306006856,"chr10","-",24915207,24927470,"NM_007482",8,1477,"MSTRG.1593","Arg1"
5737,"MSTRG.1594","gene",-2.05570859793815,0.00065011702759854,0.0156603519774255,"chr10","-",25168824,25298840,"MSTRG.1594.2",8,4332,"MSTRG.1594","."
5766,"MSTRG.1602","gene",2.74910240277582,0.025126818355141,0.135033559976097,"chr10","-",26274459,26376427,"MSTRG.1602.3",21,4770,"MSTRG.1602","."
5857,"MSTRG.1628","gene",2.06167970193605,0.0304638851394388,0.152629672862735,"chr10","-",30534225,30600749,"NM_028604",13,2359,"MSTRG.1628","Trmt11"
5908,"MSTRG.1650","gene",-2.54365746488676,0.000915582237169921,0.0191987088453122,"chr10","-",34126067,34127972,"NM_175449",2,1082,"MSTRG.1650","Fam26f"
6232,"MSTRG.1750","gene",-3.60097595759465,0.00287723278218333,0.0370994803597852,"chr10","+",51480612,51486307,"MSTRG.1750.3",5,3569,"MSTRG.1750","."
6289,"MSTRG.1768","gene",-2.18753455154705,0.00147008000504067,0.0249718371108569,"chr10","-",53632247,53751350,"MSTRG.1768.3",16,5019,"MSTRG.1768","."
6310,"MSTRG.1774","gene",2.41448731240042,0.0256695615112184,0.136720385322371,"chr10","+",56106318,56116976,"MSTRG.1774.1",2,2169,"MSTRG.1774","."
6405,"MSTRG.1801","gene",22.7257666060876,0.036061481119364,0.16812931232974,"chr10","+",60105220,60135929,"MSTRG.1801.1",11,21294,"MSTRG.1801","."
6423,"MSTRG.1806","gene",-4.32674368933122,6.64448720373301e-05,0.00406648975229421,"chr10","-",60302750,60696490,"NM_001252635",69,11090,"MSTRG.1806","Cdh23"
6432,"MSTRG.1803","gene",-2.05953227326378,0.0332314904040063,0.160341001040228,"chr10","-",60712072,60752782,"NM_023596",6,5240,"MSTRG.1803","Slc29a3"
6469,"MSTRG.1817","gene",-2.71499360236578,0.0465485545930662,0.193061790466897,"chr10","-",61319657,61383523,"NM_013753",20,4274,"MSTRG.1817","Pald1"
6637,"MSTRG.1878","gene",-2.01815704596799,0.0409621052420155,0.180432939625994,"chr10","-",68092520,68107091,"MSTRG.1878.3",3,6805,"MSTRG.1878","."
6723,"MSTRG.1917","gene",-2.24907091567839,0.0197802185901679,0.11611725374413,"chr10","+",73714737,74210423,"MSTRG.1917.2",5,449,"MSTRG.1917","."
6918,"MSTRG.1967","gene",-4.83869793781091,0.0310872825876887,0.154558287135168,"chr10","-",77290348,77418282,"MSTRG.1967.6",12,7631,"MSTRG.1967","."
6934,"MSTRG.1964","gene",-3.3260413202481,0.00310550562559153,0.0387159088274281,"chr10","-",77486246,77515819,"MSTRG.1964.1",6,2840,"MSTRG.1964","."
6943,"MSTRG.1970","gene",-2.93109382970398,0.0478148381144794,0.196655818110066,"chr10","+",77606097,77618331,"NM_001301672",4,2588,"MSTRG.1970","Sumo3"
6967,"MSTRG.1987","gene",-2.34038561126509,3.95814048204102e-10,5.62539721175407e-07,"chr10","-",77897576,77902536,"NM_145152",2,4295,"MSTRG.1987","Lrrc3"
6968,"MSTRG.1988","gene",-3.40393180425212,0.000540012545770407,0.0140911130609459,"chr10","-",77907592,77970546,"MSTRG.1988.1",34,7477,"MSTRG.1988","."
7110,"MSTRG.2049","gene",-3.07332434146915,0.04764506683763,0.196209932363209,"chr10","+",79854428,79864435,"MSTRG.2049.2",12,3000,"MSTRG.2049","."
7149,"MSTRG.2063","gene",-2.90113190438027,0.000252768732285635,0.00877585473131756,"chr10","+",79988600,79995400,"NM_007725",7,1782,"MSTRG.2063","Cnn2"
7241,"MSTRG.2088","gene",2.56191650248276,0.0402878199275937,0.179055422061797,"chr10","+",80356397,80365489,"MSTRG.2088.1",15,2162,"MSTRG.2088","."
7451,"MSTRG.2135","gene",2.26730076485501,0.0256048074188728,0.136576768846873,"chr10","+",81266951,81273247,"MSTRG.2135.2",12,2288,"MSTRG.2135","."
7996,"MSTRG.2291","gene",-17.7794456546953,0.0370530203871711,0.170422575969905,"chr10","-",93961522,93990290,"MSTRG.2291.3",7,8189,"MSTRG.2291","."
8009,"MSTRG.2294","gene",-2.99130879220182,0.042532802489986,0.184045019164212,"chr10","+",94198935,94204420,"MSTRG.2294.3",4,513,"MSTRG.2294","."
8140,"MSTRG.2349","gene",2.60878961512955,0.0352423970336893,0.165914456006319,"chr10","-",100443902,100487347,"NM_001110013",14,5990,"MSTRG.2349","Tmtc3"
8363,"MSTRG.2388","gene",-5.56193287670628,0.0416494543813449,0.181921537682601,"chr10","+",112269867,112466311,"MSTRG.2388.6",5,4814,"MSTRG.2388","."
8747,"MSTRG.2517","gene",-3.29714570454184,8.51521109095366e-05,0.00459569894786448,"chr10","+",127322891,127329946,"MSTRG.2517.2",16,2765,"MSTRG.2517","."
8805,"MSTRG.2502","gene",-4.01200709787513,0.0002143114631038,0.00789987874513172,"chr10","+",127642986,127660987,"NM_009284",22,3805,"MSTRG.2502","Stat6"
8875,"MSTRG.2541","gene",-7.99094422643694,9.72309162396989e-05,0.00497472259848796,"chr10","+",128232063,128252941,"NM_001164080",29,4456,"MSTRG.2541","Timeless"
8944,"MSTRG.2560","gene",-2.89828700338019,0.000401700153528139,0.0119034385219145,"chr10","-",128510250,128525859,"NM_011843",31,3685,"MSTRG.2560","Esyt1"
9097,"MSTRG.2588","gene",-2.28353662955392,0.00726864125598747,0.0634497804623126,"chr10",".",130334592,130335298,"MSTRG.2588.1",1,707,"MSTRG.2588","."
9205,"MSTRG.2637","gene",3.47877509019662,0.000730576180552944,0.0166039900223048,"chr11","-",3494209,3496251,"MSTRG.2637.6",2,1958,"MSTRG.2637","."
9212,"MSTRG.2638","gene",-3.10572463442258,0.0187433216010029,0.112451138179375,"chr11","-",3517522,3539292,"NM_001159284",22,3387,"MSTRG.2638","Smtn"
9260,"MSTRG.2611","gene",-2.98360184345699,0.00598385238686272,0.0568492441111434,"chr11","+",4064853,4078990,"NM_001029937",12,3928,"MSTRG.2611","Sec14l3"
9387,"MSTRG.2668","gene",2.16044716857102,0.0339070317251228,0.162741029191762,"chr11","-",5703983,5707699,"NM_026080",4,1007,"MSTRG.2668","Mrps24"
9478,"MSTRG.2694","gene",15.315630738544,0.0375272296018354,0.171923636761131,"chr11","+",6415755,6419889,"MSTRG.2694.1",4,1122,"MSTRG.2694","."
9519,"MSTRG.2716","gene",3.74499486082651,0.0237949592867006,0.131175920375484,"chr11","-",8431503,8469000,"MSTRG.2716.1",12,5259,"MSTRG.2716","."
9527,"MSTRG.2710","gene",3.50052817667826,0.0331232407847831,0.160060208869725,"chr11","-",8993137,9011191,"NM_001303610",7,5071,"MSTRG.2710","Hus1"
9554,"MSTRG.2720","gene",-2.25410092270131,0.000552126512572304,0.0142671721662876,"chr11","+",11685925,11772926,"NM_001301868",8,5421,"MSTRG.2720","Ikzf1"
9699,"MSTRG.2780","gene",-2.04855570333568,0.0210669361497832,0.121326960959872,"chr11","+",21238210,21321134,"MSTRG.2780.2",24,5394,"MSTRG.2780","."
9973,"MSTRG.2874","gene",-2.57344539544087,0.0171828132554849,0.106623134727013,"chr11","-",32209455,32211425,"MSTRG.2874.1",3,1641,"MSTRG.2874","."
10038,"MSTRG.2882","gene",5.5302854592249,0.00350859856268748,0.0414223371558379,"chr11",".",32909133,32911511,"MSTRG.2882.1",1,2379,"MSTRG.2882","."
10065,"MSTRG.2896","gene",-3.27820145915201,7.54008340246859e-05,0.00436696702010176,"chr11","-",34226821,34783905,"NM_033374",52,6416,"MSTRG.2896","Dock2"
10120,"MSTRG.2918","gene",2.27204436535837,0.0328375123207376,0.159218310717859,"chr11","-",41910190,42000714,"NM_008073",10,3935,"MSTRG.2918","Gabrg2"
10194,"MSTRG.2940","gene",2.24376148946462,0.0165667599353989,0.104284166502799,"chr11","-",45928269,45944935,"NM_028185",4,6453,"MSTRG.2940","Lsm11"
10231,"MSTRG.2959","gene",-4.69632982674807,6.22654316795312e-06,0.00108809090225863,"chr11","+",46454931,46481254,"NM_134250",7,2724,"MSTRG.2959","Havcr2"
10263,"MSTRG.2974","gene",-3.3069279128654,0.030319380152062,0.152165786992943,"chr11","-",48806404,48817383,"MSTRG.2974.4",6,2862,"MSTRG.2974","."
10273,"MSTRG.2976","gene",-11.2021387664178,0.000113746585018948,0.00542470931384884,"chr11","-",48865146,48872367,"MSTRG.2976.1",2,3132,"MSTRG.2976","."
10276,"MSTRG.2977","gene",-2.23373554375722,0.0008840878930092,0.0188159205315818,"chr11","-",48885178,48902178,"MSTRG.2977.1",3,6089,"MSTRG.2977","."
10278,"MSTRG.2978","gene",-4.10599905646279,0.000652708497081433,0.0156637793361512,"chr11","-",48904656,48927182,"NM_001045540",3,5287,"MSTRG.2978","Gm12185"
10279,"MSTRG.2979","gene",-7.68255280914445,0.00039288508418367,0.0117757561349496,"chr11","-",48941266,48992271,"MSTRG.2979.1",4,8933,"MSTRG.2979","."
10295,"MSTRG.2982","gene",-17.0608938546526,0.0003452268029982,0.0107702342369512,"chr11","+",49028351,49096979,"MSTRG.2982.1",3,1913,"MSTRG.2982","."
10350,"MSTRG.3003","gene",-9.85929316742268,8.19565233456387e-07,0.000308325261798254,"chr11","+",49663595,49665118,"NM_054037",3,508,"MSTRG.3003","Scgb3a1"
10408,"MSTRG.3017","gene",-6.43411784929094,0.0240573443932779,0.131809732873831,"chr11","-",50255635,50290586,"MSTRG.3017.3",6,5025,"MSTRG.3017","."
10546,"MSTRG.3049","gene",-2.8864733900616,0.0259140790989647,0.137652402722117,"chr11","-",51813451,51857828,"MSTRG.3049.4",13,6540,"MSTRG.3049","."
10641,"MSTRG.3082","gene",4.43356488140608,0.0027297627738847,0.0357749955335648,"chr11","+",53770014,53778374,"NM_001159393",10,2129,"MSTRG.3082","Irf1"
10744,"MSTRG.3111","gene",-2.02617778480473,0.0380322991516978,0.1732501823021,"chr11",".",55500967,55504825,"MSTRG.3111.1",1,3859,"MSTRG.3111","."
10792,"MSTRG.3124","gene",-7.64957415543602,0.0203130490305894,0.118155620805034,"chr11","+",58009168,58062034,"MSTRG.3124.3",19,7662,"MSTRG.3124","."
10812,"MSTRG.3130","gene",-15.4745376754481,0.000115382390189711,0.00542594173866395,"chr11","+",58199556,58207592,"NM_018738",3,2023,"MSTRG.3130","Igtp"
10819,"MSTRG.3133","gene",-13.2854272169733,8.90227024079593e-05,0.00474453911041753,"chr11","+",58214977,58222783,"MSTRG.3133.1",3,3560,"MSTRG.3133","."
11133,"MSTRG.3224","gene",2.13756359893835,0.0084079029234001,0.0688511435936048,"chr11","-",61448404,61454081,"MSTRG.3224.3",15,3234,"MSTRG.3224","."
11188,"MSTRG.3236","gene",2.83842003141464,0.0432645296644631,0.185454624309031,"chr11","+",61956695,62142176,"MSTRG.3236.1",8,6669,"MSTRG.3236","."
11505,"MSTRG.3294","gene",-4.15587667921759,4.38294262645744e-05,0.00320355537914384,"chr11","+",68432125,68497846,"NM_177320",19,4363,"MSTRG.3294","Pik3r5"
11748,"MSTRG.3374","gene",-2.16917414578147,0.00133585827243499,0.0235033881192791,"chr11","-",69881566,69895533,"MSTRG.3374.1",21,2728,"MSTRG.3374","."
11758,"MSTRG.3379","gene",-2.55306744475109,0.0263934032307154,0.139676466993827,"chr11","+",69901995,69913820,"MSTRG.3379.8",28,6116,"MSTRG.3379","."
11888,"MSTRG.3411","gene",-4.50368920915907,0.000182742273427516,0.00717011171598577,"chr11","-",70453743,70459987,"MSTRG.3411.1",6,2341,"MSTRG.3411","."
11973,"MSTRG.3427","gene",3.06477204430235,0.00426104867850385,0.0465664574514705,"chr11","+",70700180,70732499,"MSTRG.3427.1",23,7587,"MSTRG.3427","."
12038,"MSTRG.3444","gene",5.58063493659314,0.00492743371857562,0.0510712265188208,"chr11","-",72047528,72135889,"NM_001024927",20,6666,"MSTRG.3444","Pitpnm3"
12092,"MSTRG.3447","gene",-2.51938836790001,0.00260501187414297,0.0349005454464982,"chr11","+",72301629,72313733,"NM_001037713",6,2598,"MSTRG.3447","Xaf1"
12117,"MSTRG.3459","gene",-4.96020984490106,0.00442568952092715,0.047666005683451,"chr11","+",72606316,72687308,"MSTRG.3459.1",7,5725,"MSTRG.3459","."
12135,"MSTRG.3461","gene",-13.7414166887347,0.0326189765487761,0.158702673653631,"chr11","+",72796088,72927126,"MSTRG.3461.2",55,11353,"MSTRG.3461","."
12567,"MSTRG.3586","gene",2.28820645967321,0.00269403584493366,0.0354156346274887,"chr11","+",78503513,78505081,"NM_008759",3,1285,"MSTRG.3586","Sebox"
12591,"MSTRG.3596","gene",-2.82105351357114,0.00635348013469528,0.0588893944948459,"chr11","+",78920859,78960124,"NM_010927",27,3990,"MSTRG.3596","Nos2"
12592,"MSTRG.3597","gene",-3.95045097234938,9.12741550187501e-05,0.00481889727096157,"chr11","-",78962979,78984924,"NM_001159301",10,1493,"MSTRG.3597","Lgals9"
12636,"MSTRG.3614","gene",-3.13566865436744,1.74465931435108e-05,0.00200673633215405,"chr11","-",80046493,80080991,"NM_001277106",7,2283,"MSTRG.3614","Crlf3"
12652,"MSTRG.3620","gene",3.08155347796239,0.0118680249008669,0.0841936878469289,"chr11","+",80209052,80267897,"MSTRG.3620.2",20,4178,"MSTRG.3620","."
12659,"MSTRG.3621","gene",5.98958620174943,0.000110829758168229,0.00537349956174855,"chr11","+",80299718,80356959,"MSTRG.3621.1",10,5312,"MSTRG.3621","."
12761,"MSTRG.3648","gene",-2.16559246182185,0.0223642173621678,0.126040300652064,"chr11","+",82951427,82963881,"MSTRG.3648.1",7,7754,"MSTRG.3648","."
12766,"MSTRG.3649","gene",-4.26203217561183,0.000324371352177444,0.0102445283103745,"chr11","-",82977873,82991920,"MSTRG.3649.1",5,7022,"MSTRG.3649","."
12781,"MSTRG.3656","gene",-2.46989311639449,0.00151102077136112,0.0253641295098163,"chr11","+",83116845,83122659,"NM_011407",2,1857,"MSTRG.3656","Slfn1"
12840,"MSTRG.3666","gene",-6.7123438976859,0.000202514933548503,0.00764120505905282,"chr11","-",83525779,83530518,"NM_013653",3,531,"MSTRG.3666","Ccl5"
12984,"MSTRG.3713","gene",-4.12968560654887,0.00819344291267399,0.0677455257246367,"chr11","-",86210719,86257565,"MSTRG.3713.5",26,5794,"MSTRG.3713","."
12995,"MSTRG.3718","gene",-2.79161949828046,0.019968189739497,0.116786975289395,"chr11","-",86498982,86544789,"MSTRG.3718.2",16,6358,"MSTRG.3718","."
12998,"MSTRG.3719","gene",4.52499231982616,0.0430609401349789,0.184942631598319,"chr11","+",86544991,86567360,"NM_001199045",10,2070,"MSTRG.3719","Tubd1"
13016,"MSTRG.3727","gene",-6.64798391091203,0.000760808058115847,0.0169834133880625,"chr11","+",86809999,86816546,"MSTRG.3727.1",3,6434,"MSTRG.3727","."
13245,"MSTRG.3790","gene",2.68787118365365,0.00224063401390984,0.0323704499271681,"chr11","-",94287690,94322253,"MSTRG.3790.3",11,5844,"MSTRG.3790","."
13402,"MSTRG.3838","gene",-3.97167607183745,1.09505893898243e-05,0.00153921965807959,"chr11","+",96464591,96759622,"NM_001033186",13,2190,"MSTRG.3838","Skap1"
13434,"MSTRG.3852","gene",-2.75467492118115,0.00552043908637789,0.0543586884941183,"chr11","-",96907239,96916557,"MSTRG.3852.1",13,2685,"MSTRG.3852","."
13581,"MSTRG.3893","gene",-2.44701489280029,0.0232919252503763,0.129084495614195,"chr11","+",98019855,98030478,"MSTRG.3893.2",7,1874,"MSTRG.3893","."
13714,"MSTRG.3926","gene",-19.937980948178,0.00398975457325978,0.0450423219298905,"chr11","-",98992947,99024165,"MSTRG.3926.6",36,5102,"MSTRG.3926","."
13819,"MSTRG.3942","gene",-2.27811612625434,0.029506451295783,0.149649888391895,"chr11","-",100186794,100191905,"MSTRG.3942.23",7,2323,"MSTRG.3942","."
13912,"MSTRG.3962","gene",-3.35896706796326,0.000486720861517576,0.0132179332052469,"chr11","-",100694884,100704271,"NM_030150",13,2412,"MSTRG.3962","Dhx58"
14057,"MSTRG.4003","gene",-2.65582978381056,0.000563491010391548,0.0143008204641236,"chr11","+",101582242,101591785,"NM_144830",9,2301,"MSTRG.4003","Tmem106a"
14065,"MSTRG.4008","gene",2.54268751459542,0.00452124098260209,0.0483524883303666,"chr11","-",101769431,101785583,"MSTRG.4008.1",13,2923,"MSTRG.4008","."
14099,"MSTRG.4017","gene",4.79071412643764,0.00113138344269248,0.0216070401563372,"chr11","-",102152546,102156438,"MSTRG.4017.1",3,1911,"MSTRG.4017","."
14159,"MSTRG.4026","gene",2.54923445643929,0.00720285810922272,0.0632614196058501,"chr11","+",102393383,102402579,"MSTRG.4026.2",11,2670,"MSTRG.4026","."
14178,"MSTRG.4032","gene",-2.61361870187079,0.029276970918231,0.148780983319465,"chr11","-",102475890,102556340,"MSTRG.4032.4",9,7082,"MSTRG.4032","."
14528,"MSTRG.4142","gene",-198.241524858909,1.73564669605497e-05,0.00200673633215405,"chr11","+",107547960,107686943,"NM_198298",32,6218,"MSTRG.4142","Helz"
14533,"MSTRG.4145","gene",-2.70264486104107,0.0287209046212225,0.146890665694623,"chr11","-",107732124,107796421,"MSTRG.4145.2",5,4890,"MSTRG.4145","."
14648,"MSTRG.4177","gene",2.06401706429274,0.00245471811305631,0.0339251420561157,"chr11","-",113041505,113173045,"MSTRG.4177.2",4,1680,"MSTRG.4177","."
14708,"MSTRG.4198","gene",-3.30430503675872,3.52713141960059e-05,0.00297338035347929,"chr11","+",114890041,114904651,"NM_170758",7,4642,"MSTRG.4198","Cd300a"
14711,"MSTRG.4199","gene",-3.07355498063709,0.00814853577012908,0.0675722183725627,"chr11","-",114982446,114989886,"NM_145437",4,2437,"MSTRG.4199","Cd300ld"
14727,"MSTRG.4208","gene",-15.6976154374742,1.3673010524351e-05,0.00173159878828687,"chr11","-",115116214,115133978,"MSTRG.4208.4",7,1805,"MSTRG.4208","."
14826,"MSTRG.4230","gene",-2.11883905583895,0.00993929716105035,0.0755860068620344,"chr11","-",115607711,115613064,"MSTRG.4230.3",5,2121,"MSTRG.4230","."
15138,"MSTRG.4318","gene",-2.07714312888283,0.000127357744103107,0.00571590492920296,"chr11","-",118390027,118391904,"MSTRG.4318.1",1,1878,"MSTRG.4318","."
15152,"MSTRG.4323","gene",-2.68961080426706,0.0426225924743893,0.184184317682403,"chr11","+",118433801,118451782,"NM_019959",4,4383,"MSTRG.4323","C1qtnf1"
15193,"MSTRG.4340","gene",-51.4889903890691,0.000357561815092389,0.011020658257462,"chr11","+",119388931,119487418,"MSTRG.4340.2",68,17922,"MSTRG.4340","."
15206,"MSTRG.4342","gene",2.25285292913471,0.00874292568578494,0.0701573164660447,"chr11","-",119538719,119547820,"NM_008730",5,5284,"MSTRG.4342","Nptx1"
15214,"MSTRG.4345","gene",-20.7337926067589,0.000561950209425177,0.014290069838484,"chr11","+",119603006,119900391,"MSTRG.4345.5",33,7545,"MSTRG.4345","."
15525,"MSTRG.4407","gene",2.49584095342908,0.0054215608994197,0.0537992129282214,"chr11","-",121356121,121388251,"NM_139147",6,1865,"MSTRG.4407","Rab40b"
15712,"MSTRG.4446","gene",-12.223798377238,0.0226183413028471,0.126796922883648,"chr12","+",4917353,5047410,"NM_001099628",30,8103,"MSTRG.4446","Atad2b"
16034,"MSTRG.4578","gene",2.45109573743705,0.00032276112312557,0.0102445283103745,"chr12","+",24974606,25063203,"MSTRG.4578.3",30,4970,"MSTRG.4578","."
16154,"MSTRG.4610","gene",4.67234967704736,0.0135083594399077,0.0919071412743932,"chr12","-",31484163,31499837,"MSTRG.4610.1",6,4885,"MSTRG.4610","."
16336,"MSTRG.4660","gene",2.76492775451809,0.00085314527228042,0.0183404725676283,"chr12","+",40445825,40847555,"MSTRG.4660.1",52,9246,"MSTRG.4660","."
16503,"MSTRG.4699","gene",-3.01151192200958,2.00294880681184e-07,0.000102478872751721,"chr12","-",51875873,51971321,"NM_177171",36,7761,"MSTRG.4699","Heatr5a"
16624,"MSTRG.4730","gene",-3.00510144270731,0.00106780348653812,0.020980452221673,"chr12","-",55602890,55743895,"MSTRG.4730.5",30,7588,"MSTRG.4730","."
16681,"MSTRG.4747","gene",-47.2545643693141,0.00299500631350824,0.0380641792856067,"chr12",".",59080992,59081956,"MSTRG.4747.1",1,965,"MSTRG.4747","."
16924,"MSTRG.4805","gene",-3.27551139537149,0.0062950182859679,0.0586023136068526,"chr12","+",71015967,71099351,"NM_001081195",24,5780,"MSTRG.4805","Arid4a"
16998,"MSTRG.4820","gene",2.7160146529884,0.0362249373061158,0.168369612311965,"chr12","+",72536132,72580908,"MSTRG.4820.1",11,5324,"MSTRG.4820","."
17342,"MSTRG.4925","gene",-4.6990489977611,0.0041708067060664,0.045990334980427,"chr12","+",82617038,83158812,"NM_015812",17,2626,"MSTRG.4925","Rgs6"
17490,"MSTRG.4960","gene",-2.21633390582981,0.000431938104802354,0.0122776006633931,"chr12","-",84754559,84773112,"NM_023409",4,3262,"MSTRG.4960","Npc2"
17500,"MSTRG.4964","gene",-4.66318476845277,0.0285644631596038,0.14632280667781,"chr12","-",84917948,84970882,"MSTRG.4964.1",21,5757,"MSTRG.4964","."
17582,"MSTRG.4993","gene",8.11203765759737,0.00274670136836042,0.0359233713729019,"chr12","+",86883820,86965385,"MSTRG.4993.2",4,4056,"MSTRG.4993","."
17892,"MSTRG.5069","gene",-25.052175044434,0.0242920281723277,0.132291095991525,"chr12","-",101834043,101913185,"MSTRG.5069.5",20,9425,"MSTRG.5069","."
17905,"MSTRG.5074","gene",-2.56912383477656,0.00117773285348488,0.0221685380825073,"chr12","+",102283074,102390854,"NM_177620",10,3865,"MSTRG.5074","Rin3"
