"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
24397,"MSTRG.8658","gene",-3.60484958066926,0.00342564713236837,0.879177345802897,"chr16","+",49176519,49195591,"MSTRG.8658.2",5,578,"MSTRG.8658","."
24640,"MSTRG.8746","gene",-13.0147192658181,0.0210855902399774,0.98794159231618,"chr16","-",76287484,76367081,"MSTRG.8746.2",4,7773,"MSTRG.8746","."
25969,"MSTRG.9179","gene",2.44448890843519,0.0450231642385812,0.98794159231618,"chr17","+",25222521,25234442,"MSTRG.9179.4",6,3703,"MSTRG.9179","."
26126,"MSTRG.9209","gene",-2.10520046326146,0.00593111848948324,0.98794159231618,"chr17","-",25838838,25844451,"MSTRG.9209.3",16,2709,"MSTRG.9209","."
26229,"MSTRG.9238","gene",4.07675271542023,0.00218501464505749,0.879177345802897,"chr17",".",26657014,26658771,"MSTRG.9238.1",1,1758,"MSTRG.9238","."
26855,"MSTRG.9431","gene",-2.7488068631477,0.0240314594850066,0.98794159231618,"chr17","-",34112029,34115808,"MSTRG.9431.7",8,2746,"MSTRG.9431","."
27411,"MSTRG.9578","gene",-7.13666372569117,0.00360969582196047,0.879177345802897,"chr17","-",43641900,43667169,"MSTRG.9578.1",9,2653,"MSTRG.9578","."
27497,"MSTRG.9610","gene",-3.70515574007069,0.0349840894950988,0.98794159231618,"chr17","-",46016993,46025163,"NM_001110266",5,2841,"MSTRG.9610","Vegfa"
27690,"MSTRG.9668","gene",-2.15943905610515,0.00153043480710968,0.879177345802897,"chr17","+",47737037,47792416,"NM_001161722",9,2332,"MSTRG.9668","Tfeb"
28100,"MSTRG.9804","gene",-3.80936972163587,0.0344213120830332,0.98794159231618,"chr17","+",65783355,65841926,"NM_001114131",20,3799,"MSTRG.9804","Ppp4r1"
28457,"MSTRG.9941","gene",-2.33506593485419,0.0443861095766346,0.98794159231618,"chr17",".",83423341,83423563,"MSTRG.9941.1",1,223,"MSTRG.9941","."
28648,"MSTRG.10021","gene",3.27184616594701,0.00121151448703305,0.857752256819399,"chr17",".",94805872,94806253,"MSTRG.10021.1",1,382,"MSTRG.10021","."
37419,"MSTRG.13061","gene",-15.8655826618327,0.000467666581703052,0.527055488099284,"chr2","+",156196647,156309953,"NM_172674",18,5733,"MSTRG.13061","Phf20"
37670,"MSTRG.13147","gene",-3.41171207217938,0.00783472235232363,0.98794159231618,"chr2","+",162932239,162937120,"MSTRG.13147.3",5,3971,"MSTRG.13147","."
37719,"MSTRG.13166","gene",-2.40548905318998,0.0347146619649192,0.98794159231618,"chr2","+",163658386,163726158,"NM_001039390",5,1139,"MSTRG.13166","Pkig"
39708,"MSTRG.13902","gene",2.67255401278816,0.0253590189626398,0.98794159231618,"chr3",".",83370209,83370621,"MSTRG.13902.1",1,413,"MSTRG.13902","."
39775,"MSTRG.13934","gene",4.15964501316449,0.0464710365041536,0.98794159231618,"chr3","+",86075156,86130521,"MSTRG.13934.1",20,6888,"MSTRG.13934","."
40001,"MSTRG.14008","gene",-2.34234375728378,0.03659307097521,0.98794159231618,"chr3","+",88805225,88829494,"MSTRG.14008.5",10,9848,"MSTRG.14008","."
41410,"MSTRG.14489","gene",-2.27601459802189,0.0326642823364842,0.98794159231618,"chr3","-",122932005,122982946,"MSTRG.14489.1",16,5706,"MSTRG.14489","."
42032,"MSTRG.14719","gene",-4.91778238244031,0.000104880235253679,0.29239982568897,"chr4","+",3584951,3616613,"MSTRG.14719.3",10,3849,"MSTRG.14719","."
42206,"MSTRG.14795","gene",18.2342114355752,0.0196568682899532,0.98794159231618,"chr4","+",13743302,13895006,"MSTRG.14795.1",12,7444,"MSTRG.14795","."
42290,"MSTRG.14840","gene",-4.03341494469108,0.014875654809747,0.98794159231618,"chr4","+",21848036,21876342,"MSTRG.14840.7",11,4652,"MSTRG.14840","."
42440,"MSTRG.14901","gene",6.78769589878259,0.0190189561983822,0.98794159231618,"chr4","-",35706648,35845204,"NM_175516",3,3668,"MSTRG.14901","Lingo2"
42665,"MSTRG.14966","gene",23.7223108794829,0.0251256230306123,0.98794159231618,"chr4","+",42953094,42958732,"NM_019874",3,2309,"MSTRG.14966","Dnajb5"
44231,"MSTRG.15514","gene",-2.67816056873393,0.045385183022002,0.98794159231618,"chr4","-",118432901,118437343,"NM_023223",10,1784,"MSTRG.15514","Cdc20"
44243,"MSTRG.15521","gene",3.79042803860448,0.00217605737129323,0.879177345802897,"chr4","+",118620799,118631951,"MSTRG.15521.2",10,3401,"MSTRG.15521","."
44503,"MSTRG.15610","gene",2.66895136086827,0.0404989597164633,0.98794159231618,"chr4","+",124881785,124917800,"NM_001256432",17,5186,"MSTRG.15610","Epha10"
44749,"MSTRG.15700","gene",3.1703803037078,0.00089066820508843,0.679100249910501,"chr4","+",129514348,129515981,"MSTRG.15700.2",2,1383,"MSTRG.15700","."
44834,"MSTRG.15729","gene",-8.30646541350333,0.00743081065978268,0.98794159231618,"chr4","-",130253497,130275220,"NM_001253386",10,1881,"MSTRG.15729","Serinc2"
44945,"MSTRG.15769","gene",3.55474999162117,0.0365081985878564,0.98794159231618,"chr4","+",132535559,132553742,"NM_172400",9,1392,"MSTRG.15769","Dnajc8"
45257,"MSTRG.15887","gene",2.01662033798005,0.00443630627459335,0.98794159231618,"chr4","-",137319696,137357759,"MSTRG.15887.1",7,2234,"MSTRG.15887","."
45343,"MSTRG.15900","gene",-3.62650803939545,0.0372372295724321,0.98794159231618,"chr4","+",138262251,138301973,"NM_001190978",12,3083,"MSTRG.15900","Kif17"
45535,"MSTRG.15963","gene",2.16503121073629,0.0136690003437947,0.98794159231618,"chr4","+",141461767,141467788,"MSTRG.15963.3",8,3939,"MSTRG.15963","."
45910,"MSTRG.16087","gene",-10.8445014725408,0.0156268351747633,0.98794159231618,"chr4",".",150847097,150847515,"MSTRG.16087.1",1,419,"MSTRG.16087","."
46569,"MSTRG.16322","gene",2.41525505874023,0.00485871862433951,0.98794159231618,"chr5","-",19202368,19226555,"NR_102341",4,2156,"MSTRG.16322","4921504A21Rik"
47061,"MSTRG.16508","gene",-3.44746092114782,0.0400432788991925,0.98794159231618,"chr5","+",31526995,31554038,"NM_009206",13,2425,"MSTRG.16508","Slc4a1ap"
48971,"MSTRG.17158","gene",2.70993750225327,0.0477776748863715,0.98794159231618,"chr5","-",115142981,115158176,"NM_175403",5,5952,"MSTRG.17158","Mlec"
49021,"MSTRG.17173","gene",-2.64500935261385,0.0348832816474665,0.98794159231618,"chr5","-",115477947,115490004,"MSTRG.17173.1",5,2310,"MSTRG.17173","."
49770,"MSTRG.17432","gene",4.79900918298585,0.0219389150038677,0.98794159231618,"chr5","-",134656039,134678248,"NM_001305875",15,3110,"MSTRG.17432","Limk1"
50035,"MSTRG.17522","gene",-2.0416832235005,0.0431890265451123,0.98794159231618,"chr5","+",137745969,137768453,"NM_029805",6,2494,"MSTRG.17522","Tsc22d4"
50495,"MSTRG.17698","gene",-7.07856196781825,0.0285260033619702,0.98794159231618,"chr5","+",147957320,148316065,"NM_029920",15,7543,"MSTRG.17698","Mtus2"
50969,"MSTRG.17882","gene",-22.2912589081819,0.00978980678815611,0.98794159231618,"chr6","+",29917013,29959680,"NM_001037740",21,5285,"MSTRG.17882","Strip2"
51525,"MSTRG.18066","gene",5.18818003167257,0.0385576429061005,0.98794159231618,"chr6","-",49243919,49264052,"MSTRG.18066.1",8,1824,"MSTRG.18066","."
53129,"MSTRG.18657","gene",-34.1346215887979,0.000147845604830388,0.29239982568897,"chr6","-",122317731,122339643,"MSTRG.18657.5",15,3981,"MSTRG.18657","."
53234,"MSTRG.18678","gene",2.55878279488552,0.00950337787090294,0.98794159231618,"chr6","-",124742545,124756050,"MSTRG.18678.2",10,4267,"MSTRG.18678","."
53329,"MSTRG.18702","gene",-2.93560604989434,0.0202068896155139,0.98794159231618,"chr6","+",125039848,125049264,"MSTRG.18702.2",8,1608,"MSTRG.18702","."
53383,"MSTRG.18718","gene",7.17457434908764,0.0118161346420416,0.98794159231618,"chr6","+",125321340,125344942,"NM_011324",12,3498,"MSTRG.18718","Scnn1a"
54718,"MSTRG.19114","gene",4.51126466113622,0.0463059176132422,0.98794159231618,"chr7","-",16915379,16924032,"MSTRG.19114.1",6,2380,"MSTRG.19114","."
55236,"MSTRG.19229","gene",5.42613824263923,0.0151919945992663,0.98794159231618,"chr7","+",25077246,25083492,"NM_175477",2,4195,"MSTRG.19229","Zfp574"
55960,"MSTRG.19450","gene",5.9641612184092,0.0232482996905441,0.98794159231618,"chr7","-",35200876,35214909,"MSTRG.19450.2",7,5202,"MSTRG.19450","."
56401,"MSTRG.19582","gene",3.07816228803467,0.0265118138502389,0.98794159231618,"chr7","-",45233632,45238839,"NM_007645",8,1226,"MSTRG.19582","Cd37"
56726,"MSTRG.19688","gene",3.21676561481541,0.0417897188077985,0.98794159231618,"chr7","-",57407669,57509938,"MSTRG.19688.3",11,2663,"MSTRG.19688","."
57010,"MSTRG.19790","gene",2.22372237933019,0.0411710446923641,0.98794159231618,"chr7","+",66689889,66717256,"NR_034030",8,5157,"MSTRG.19790","Lins"
58347,"MSTRG.20207","gene",3.75983070595034,0.0224723341620867,0.98794159231618,"chr7","+",110768206,110812408,"NM_001276301",15,3978,"MSTRG.20207","Ampd3"
58504,"MSTRG.20275","gene",10.9944729734886,0.011923481331199,0.98794159231618,"chr7","-",118131320,118243592,"MSTRG.20275.2",63,15643,"MSTRG.20275","."
59077,"MSTRG.20450","gene",4.64209405273097,0.0249810300108756,0.98794159231618,"chr7","+",127876862,127885996,"MSTRG.20450.1",4,6459,"MSTRG.20450","."
68720,"MSTRG.23766","gene",-2.64219612937536,0.0225331020905968,0.98794159231618,"chrX","-",78449610,78583897,"NM_001289683",5,3973,"MSTRG.23766","Prrg1"
70013,"MSTRG.24194","gene",-2.32501765347431,0.0251725445411837,0.98794159231618,"chrX","+",162901543,163034518,"MSTRG.24194.2",18,5518,"MSTRG.24194","."
70111,"MSTRG.24221","gene",-2.32270454333953,0.0301461729837,0.98794159231618,"chrX","-",167365118,167382699,"MSTRG.24221.2",3,523,"MSTRG.24221","."
