"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"30107","transcript",2.42831867204546,0.0391046803785124,0.999840648231606,"chr16","+",41461892,42181154,"MSTRG.8530.3",8,7898,"MSTRG.8530","."
"30740","transcript",-2.09157598319805,0.0279680184830243,0.999840648231606,"chr16","+",84773995,84826328,"MSTRG.8693.1",10,5024,"MSTRG.8693","."
"30741","transcript",2.27615895333384,0.00575092766313079,0.999840648231606,"chr16","+",84774100,84827828,"MSTRG.8693.2",9,6277,"MSTRG.8693","."
"30854","transcript",-2.38640526456814,0.0383225468136819,0.999840648231606,"chr16","+",90219615,90226435,"MSTRG.8724.2",5,1829,"MSTRG.8724","."
"31","transcript",-2.19666307769727,0.0178241183876218,0.999840648231606,"chr1","+",4858328,4897909,"NM_001159751",10,2564,"MSTRG.10","Tcea1"
"32273","transcript",2.06277661547471,0.0308352988661375,0.999840648231606,"chr17","+",24896500,24897529,"NM_019730",5,722,"MSTRG.9110","Nme3"
"32406","transcript",-2.41562698837726,0.0133857640344337,0.999840648231606,"chr17","+",25773776,25783332,"NM_026238",11,2555,"MSTRG.9144","Narfl"
"33632","transcript",-4.27847844797232,0.00573509292308216,0.999840648231606,"chr17","-",35149204,35165490,"MSTRG.9390.7",30,7206,"MSTRG.9390","."
"35817","transcript",2.68687647817948,0.000463225604640849,0.999840648231606,"chr18","+",5591860,5775468,"NM_011546",8,5806,"MSTRG.9983","Zeb1"
"37134","transcript",2.02398647351786,0.0121947556596564,0.999840648231606,"chr18","+",53929948,53956022,"MSTRG.10367.10",8,3539,"MSTRG.10367","."
"37857","transcript",2.26404087926595,0.0297772303362411,0.999840648231606,"chr18","+",82320764,82339980,"MSTRG.10591.1",2,258,"MSTRG.10591","."
"39501","transcript",2.08423114981156,0.0234435814335471,0.999840648231606,"chr19","+",26605673,26778322,"MSTRG.11025.4",33,7123,"MSTRG.11025","."
"40548","transcript",-2.49349913569164,0.0472136888605263,0.999840648231606,"chr19","-",46330543,46338636,"MSTRG.11272.25",10,1245,"MSTRG.11272","."
"40721","transcript",-2.46769808887606,0.00399626648917195,0.999840648231606,"chr19","-",53379214,53390573,"NM_172429",6,2125,"MSTRG.11325","Smndc1"
"41611","transcript",-2.94516568417192,0.0289110188216519,0.999840648231606,"chr2","+",22559403,22693888,"MSTRG.11557.1",3,2162,"MSTRG.11557","."
"41612","transcript",-3.3859469851816,0.000780192591321005,0.999840648231606,"chr2","-",22565351,22691462,"MSTRG.11558.1",3,168,"MSTRG.11558","."
"41615","transcript",-3.38896888524144,0.00200429019575799,0.999840648231606,"chr2","-",22589186,23040234,"MSTRG.11558.4",11,3094,"MSTRG.11558","."
"427","transcript",4.68422602345123,0.0424455970499016,0.999840648231606,"chr1","+",24611533,24616188,"MSTRG.129.16",2,2703,"MSTRG.129","."
"42720","transcript",2.14194403792793,0.000857943667304295,0.999840648231606,"chr2","-",32308404,32353350,"MSTRG.11791.13",21,3567,"MSTRG.11791","."
"42784","transcript",-2.12319726377775,0.00925721205962038,0.999840648231606,"chr2","+",32587069,32599664,"MSTRG.11800.2",6,3490,"MSTRG.11800","."
"43605","transcript",-2.20602350182182,0.000402251911702733,0.999840648231606,"chr2","-",65457057,65529732,"MSTRG.11988.5",23,10401,"MSTRG.11988","."
"44125","transcript",2.08900835114938,0.00289358707073428,0.999840648231606,"chr2","+",83724397,83806917,"NM_008402",30,7055,"MSTRG.12122","Itgav"
"45030","transcript",2.03278671169004,0.0240237302005468,0.999840648231606,"chr2","-",110655157,110840470,"MSTRG.12325.1",24,5989,"MSTRG.12325","."
"45736","transcript",3.11832834583919,0.040344185009888,0.999840648231606,"chr2","-",125737047,125782748,"MSTRG.12512.3",17,6435,"MSTRG.12512","."
"46055","transcript",2.27585566222494,0.0111208113562703,0.999840648231606,"chr2","-",130706216,130841908,"MSTRG.12607.36",36,6931,"MSTRG.12607","."
"46473","transcript",2.47430951215333,1.34626265280158e-06,0.0262952021345204,"chr2","+",145784715,145887838,"MSTRG.12713.11",13,5037,"MSTRG.12713","."
"47197","transcript",-2.30525124619867,0.0105162453896307,0.999840648231606,"chr2","+",157424293,157471838,"NM_001025395",14,3869,"MSTRG.12907","Src"
"47260","transcript",3.15484649873601,0.0327942856472765,0.999840648231606,"chr2","+",158375655,158386225,"MSTRG.12923.7",7,2812,"MSTRG.12923","."
"47596","transcript",2.41458332433476,0.0158900064391514,0.999840648231606,"chr2","+",164962664,164999757,"MSTRG.13006.6",25,11358,"MSTRG.13006","."
"47782","transcript",2.00239244968492,0.02618074045263,0.999840648231606,"chr2","-",167607801,167632447,"MSTRG.13050.2",5,2349,"MSTRG.13050","."
"48769","transcript",3.15743068451039,0.00755720174482377,0.999840648231606,"chr3","-",19132144,19163065,"NM_028840",7,2931,"MSTRG.13299","Armc1"
"48770","transcript",-2.94147871503685,0.026363578984464,0.999840648231606,"chr3","-",19132197,19163079,"MSTRG.13299.4",7,3212,"MSTRG.13299","."
"50526","transcript",-2.99738481857773,0.0200908181881178,0.999840648231606,"chr3","+",90079626,90100902,"MSTRG.13809.12",9,3377,"MSTRG.13809","."
"51317","transcript",2.11373787410045,0.00785030125184116,0.999840648231606,"chr3","-",103739817,103791630,"MSTRG.14029.5",16,7509,"MSTRG.14029","."
"55933","transcript",2.33344820050964,0.030947001360489,0.999840648231606,"chr4","+",127172528,127237015,"MSTRG.15342.7",12,3740,"MSTRG.15342","."
"56839","transcript",2.87511149146974,0.0235056438819782,0.999840648231606,"chr4","+",138217127,138244682,"NM_001122897",13,4877,"MSTRG.15593","Hp1bp3"
"57509","transcript",2.20544107287649,0.0237847105711941,0.999840648231606,"chr4","+",149518285,149566361,"MSTRG.15735.2",5,2510,"MSTRG.15735","."
"58627","transcript",-6.09732102505018,4.36479089250819e-05,0.426265478562349,"chr5","+",22550411,22729567,"MSTRG.16007.1",6,2725,"MSTRG.16007","."
"59345","transcript",2.63496176945351,0.0118820714498471,0.999840648231606,"chr5","+",34804500,34912510,"MSTRG.16202.8",60,12258,"MSTRG.16202","."
"59478","transcript",2.09356737996115,0.00207391411025237,0.999840648231606,"chr5","-",36490560,36696001,"MSTRG.16228.1",21,8969,"MSTRG.16228","."
"60114","transcript",-2.28829950214607,0.00690451051570506,0.999840648231606,"chr5","+",76529291,76570365,"MSTRG.16430.1",19,3438,"MSTRG.16430","."
"60117","transcript",2.08062942803957,0.00210787756651454,0.999840648231606,"chr5","+",76529311,76570298,"NM_001289771",18,3330,"MSTRG.16430","Exoc1"
"60981","transcript",-2.23287510050441,0.00346489088626867,0.999840648231606,"chr5","-",107744774,107875075,"MSTRG.16613.2",20,5897,"MSTRG.16613","."
"61188","transcript",-2.44844525891489,0.00114781796877561,0.999840648231606,"chr5","+",110101054,110106224,"MSTRG.16656.10",6,3420,"MSTRG.16656","."
"61592","transcript",3.62229601542686,0.000767718991468547,0.999840648231606,"chr5","-",115297110,115300959,"MSTRG.16758.1",3,1975,"MSTRG.16758","."
"62907","transcript",-2.15512446539704,0.00343138841366719,0.999840648231606,"chr5","+",137641473,137642902,"NM_001081962",5,1065,"MSTRG.17100","Sap25"
"6624","transcript",2.30299848870822,0.00940867065061091,0.999840648231606,"chr10","+",67096997,67256320,"MSTRG.1882.5",26,8325,"MSTRG.1882","."
"66329","transcript",3.62814611089167,0.0372345201671378,0.999840648231606,"chr6","+",108213030,108551155,"MSTRG.18098.1",62,10009,"MSTRG.18098","."
"71218","transcript",2.12870635948512,0.00528905683291003,0.999840648231606,"chr7","-",59349259,59415352,"MSTRG.19459.68",9,797,"MSTRG.19459","."
"72881","transcript",-3.92956653935566,0.0460667070243361,0.999840648231606,"chr7","-",103826523,103827928,"NM_001201391",3,639,"MSTRG.19699","Hbb-bs"
"73933","transcript",-10.974904406215,0.00944382981320402,0.999840648231606,"chr7","-",126795234,126799254,"NM_007438",9,1511,"MSTRG.19987","Aldoa"
"73934","transcript",2.2256525908486,0.0367780178480027,0.999840648231606,"chr7","-",126795234,126800447,"NM_001177308",9,1461,"MSTRG.19987","Aldoa"
"74601","transcript",2.59115028322341,0.00139493451387818,0.999840648231606,"chr7","-",139103638,139213307,"NM_001162540",12,1883,"MSTRG.20160","Stk32c"
"75066","transcript",2.77253085066268,0.00410764287123566,0.999840648231606,"chr7","+",143829039,143848455,"MSTRG.20287.3",9,3351,"MSTRG.20287","."
"76147","transcript",-2.78078783082172,0.0127577877805861,0.999840648231606,"chr8","-",26021421,26119224,"NM_207659",22,12836,"MSTRG.20509","Hook3"
"77698","transcript",2.08835597785624,0.0296847490413845,0.999840648231606,"chr8","-",83669791,83694093,"MSTRG.20926.8",21,3402,"MSTRG.20926","."
"77772","transcript",-3.39197123928786,0.0101986875080701,0.999840648231606,"chr8","-",84246235,84249761,"NM_001007571",3,661,"MSTRG.20955","D8Ertd738e"
"80274","transcript",-2.55107461906065,0.00948700878326703,0.999840648231606,"chr9","+",21592722,21595970,"NM_178619",2,3170,"MSTRG.21637","1810026J23Rik"
"80498","transcript",2.67937055981335,0.0464405463563061,0.999840648231606,"chr9","-",28994767,29413768,"MSTRG.21708.7",8,3175,"MSTRG.21708","."
"80499","transcript",-3.80338035231062,0.00639078511688418,0.999840648231606,"chr9","-",28994767,29963443,"MSTRG.21708.6",9,3443,"MSTRG.21708","."
"80683","transcript",-2.11579813308151,0.0100808254440308,0.999840648231606,"chr9","-",36891004,37083381,"MSTRG.21757.12",11,3359,"MSTRG.21757","."
"81948","transcript",-2.60974757723088,0.0330873652830737,0.999840648231606,"chr9","+",58582264,58652919,"MSTRG.22074.5",9,2441,"MSTRG.22074","."
"81950","transcript",3.37701963921233,0.0102831962774499,0.999840648231606,"chr9","+",58582269,58652919,"MSTRG.22074.7",10,4571,"MSTRG.22074","."
"81951","transcript",2.20120875284336,0.0136127437244096,0.999840648231606,"chr9","+",58582269,58652919,"MSTRG.22074.8",9,4223,"MSTRG.22074","."
"82251","transcript",-2.64799978759718,0.0198317512000419,0.999840648231606,"chr9","-",66088127,66124886,"NM_019727",15,2079,"MSTRG.22164","Snx1"
"82253","transcript",2.64171669183772,0.00108979268092524,0.999840648231606,"chr9","-",66088138,66124892,"MSTRG.22164.4",14,4502,"MSTRG.22164","."
"82814","transcript",4.60379074511699,0.0137639884931728,0.999840648231606,"chr9","-",86765927,86880449,"NM_001277983",26,4156,"MSTRG.22318","Snap91"
"83132","transcript",-2.6102907929464,0.0117570627363427,0.999840648231606,"chr9","-",99518245,99568899,"NM_001166138",12,3629,"MSTRG.22432","Armc8"
"84312","transcript",4.20574594025192,0.02744903636303,0.999840648231606,"chr9","+",120571517,120574513,"MSTRG.22710.3",6,1171,"MSTRG.22710","."
"84639","transcript",-4.23407445527238,0.0113037034249144,0.999840648231606,"chrM","-",1,16299,"MSTRG.23163.1",2,8478,"MSTRG.23163","."
"84800","transcript",-2.45142495945926,0.0394319004151753,0.999840648231606,"chrM","+",1106,15301,"MSTRG.23164.15",4,10611,"MSTRG.23164","."
"84824","transcript",15.2487512455523,0.00618638315983366,0.999840648231606,"chrM","-",1107,15288,"MSTRG.23163.215",3,6226,"MSTRG.23163","."
"84911","transcript",2.21368380928077,0.0122466813859331,0.999840648231606,"chrM","-",3862,15283,"MSTRG.23163.304",3,2348,"MSTRG.23163","."
"84979","transcript",5.65173538536223,0.0143564041063675,0.999840648231606,"chrM","-",3934,15301,"MSTRG.23163.369",3,5650,"MSTRG.23163","."
"85072","transcript",2.08263088584549,0.0420742174722726,0.999840648231606,"chrM","-",5349,15288,"MSTRG.23163.464",3,3392,"MSTRG.23163","."
"85385","transcript",-2.03492945016841,0.00743627654879386,0.999840648231606,"chrX","-",7894520,7899233,"MSTRG.22846.5",7,1097,"MSTRG.22846","."
"86055","transcript",2.11003056151231,0.017945257353724,0.999840648231606,"chrX","+",41400599,41678605,"MSTRG.22988.7",17,5630,"MSTRG.22988","."
"86587","transcript",2.40660332563086,0.017768876225627,0.999840648231606,"chrX","+",56454770,56507843,"MSTRG.23055.1",16,7259,"MSTRG.23055","."
"87438","transcript",-2.28791933203236,0.0244974670925273,0.999840648231606,"chrX",".",96484832,96485508,"MSTRG.23261.1",1,677,"MSTRG.23261","."
"87608","transcript",2.47564653226655,0.000444763622422073,0.999840648231606,"chrX","-",102987364,103068354,"MSTRG.23312.1",3,4933,"MSTRG.23312","."
"8918","transcript",2.94762671856278,0.0112912876700044,0.999840648231606,"chr10","-",128401387,128411797,"MSTRG.2550.1",7,1088,"MSTRG.2550","."
"9664","transcript",5.41155972512396,0.00986545603019495,0.999840648231606,"chr11",".",20333827,20335090,"MSTRG.2765.1",1,1264,"MSTRG.2765","."
