"id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
"11148","transcript",2.12764019113694,4.79336971015432e-05,0.00109407986604652,"chr11","-",16969993,17052281,"MSTRG.4136.1",11,5517,"MSTRG.4136","."
"11150","transcript",-2.36715901224737,0.000199917333514543,0.00317443132610403,"chr11","-",16971206,17008718,"NM_019549",10,4117,"MSTRG.4136","Plek"
"11159","transcript",3.03815150982167,8.68256769753772e-05,0.00170753139420283,"chr11",".",17221162,17221689,"MSTRG.4141.1",1,528,"MSTRG.4141","."
"11182","transcript",2.16351171254275,8.27154701288357e-07,4.21476305449275e-05,"chr11",".",19720355,19721568,"MSTRG.4155.1",1,1214,"MSTRG.4155","."
"11201","transcript",-3.74333043358829,0.00115880367835852,0.0117164705126847,"chr11",".",20333851,20335839,"MSTRG.4166.1",1,1989,"MSTRG.4166","."
"11265","transcript",-2.57446502002686,0.00018778561749544,0.00303982671022955,"chr11","+",21572281,21898686,"NM_145425",18,2443,"MSTRG.4194","Wdpcp"
"11327","transcript",-3.5350058777484,0.0101685082192273,0.0545768480622032,"chr11","+",23255912,23296978,"MSTRG.4256.3",25,5314,"MSTRG.4256","."
"11336","transcript",-2.28114184732824,0.0262391818882287,0.105075625006954,"chr11","+",23306895,23490560,"NM_001190401",80,12200,"MSTRG.4260","Usp34"
"11353","transcript",-2.31952761986225,0.000214270474705791,0.00334782819043081,"chr11","-",23487882,23498039,"NM_172391",9,3697,"MSTRG.4261","Ahsa2"
"11367","transcript",2.65226410038063,1.26729316707319e-07,9.38195046199734e-06,"chr11","-",23572894,23633646,"MSTRG.4226.3",19,6030,"MSTRG.4226","."
"11372","transcript",-5.75947691751513,1.36651098663343e-05,0.000411116284063759,"chr11","-",23573776,23633631,"NM_027860",22,4140,"MSTRG.4226","0610010F05Rik"
"1138","transcript",-4.02666524216785,0.000235029530736508,0.0036064216653437,"chr1","+",43445751,43570518,"NM_010879",5,2775,"MSTRG.409","Nck2"
"11392","transcript",2.08454863210691,0.00017750245810233,0.00292276823895902,"chr11","-",23858465,23895275,"MSTRG.4217.2",23,7761,"MSTRG.4217","."
"11394","transcript",-3.78196735497565,5.50440953031028e-05,0.00121708132538839,"chr11","-",23862646,23895270,"NM_172555",22,3764,"MSTRG.4217","Papolg"
"1140","transcript",2.68580083114758,0.000194392094963858,0.00310939391718207,"chr1","+",43445780,43570800,"MSTRG.409.3",6,3792,"MSTRG.409","."
"11427","transcript",-2.15955750151347,0.00336579548986882,0.0251213239518317,"chr11","+",26387084,26471883,"NM_025923",14,1782,"MSTRG.4254","Fancl"
"11484","transcript",2.32828346395494,0.019304876351208,0.0850940931701184,"chr11","+",29372377,29511754,"MSTRG.4273.1",33,11687,"MSTRG.4273","."
"11488","transcript",-2.91827363986358,0.0181179641808155,0.0819146326192584,"chr11","+",29374172,29510808,"NM_176841",32,8862,"MSTRG.4273","Ccdc88a"
"11501","transcript",-3.23952111316425,0.00184798826380939,0.0163776584457942,"chr11","+",29526397,29545447,"NM_133767",14,3000,"MSTRG.4275","Mtif2"
"11502","transcript",2.04437412854323,0.00341383523704275,0.0253860795434049,"chr11","+",29527685,29540894,"MSTRG.4275.8",10,1735,"MSTRG.4275","."
"11508","transcript",-7.77598475469941,5.78058790767777e-06,0.000206542474762094,"chr11","-",29545844,29547980,"MSTRG.4277.5",5,1081,"MSTRG.4277","."
"11519","transcript",-13.3235928032662,3.91305758906668e-08,3.37922622567082e-06,"chr11","+",29692898,29744414,"NM_194054",9,6165,"MSTRG.4282","Rtn4"
"11539","transcript",4.72529558799147,4.73834419412178e-06,0.000178667165079685,"chr11","-",30099335,30285531,"MSTRG.4288.1",36,25883,"MSTRG.4288","."
"11541","transcript",-31.9673795277682,1.94310523227159e-09,3.03596773307407e-07,"chr11","-",30099395,30219772,"NM_175836",35,8239,"MSTRG.4288","Sptbn1"
"11543","transcript",10.564014981726,1.85604864810784e-10,5.96466542823748e-08,"chr11","-",30106843,30198257,"NM_009260",31,9049,"MSTRG.4288","Sptbn1"
"11544","transcript",2.09750957096895,0.0165897697310635,0.0771896492258105,"chr11","-",30123796,30268197,"MSTRG.4288.6",20,5503,"MSTRG.4288","."
"11569","transcript",2.29621281676585,7.38663793886651e-06,0.000250773254395132,"chr11","+",30771491,30881178,"MSTRG.4339.1",48,7604,"MSTRG.4339","."
"11570","transcript",-2.44256139855756,0.000332551708263074,0.00470698814298284,"chr11","+",30771775,30880361,"NM_134013",47,6442,"MSTRG.4339","Psme4"
"11699","transcript",-2.54946999008686,0.0414942692608585,0.143370753691859,"chr11","+",32642742,32746756,"MSTRG.4364.9",13,4084,"MSTRG.4364","."
"11708","transcript",-4.99062082093546,3.15850473686652e-06,0.000128152817731112,"chr11","-",33152498,33163206,"NM_008722",11,1422,"MSTRG.4366","Npm1"
"11727","transcript",5.5601597626982,2.47253874074982e-05,0.00065227048123512,"chr11",".",33754708,33755103,"MSTRG.4370.1",1,396,"MSTRG.4370","."
"11758","transcript",3.41383646840265,1.40514180735352e-07,1.01370944673361e-05,"chr11","-",36006620,37236896,"MSTRG.4418.1",31,10958,"MSTRG.4418","."
"11815","transcript",2.0545756711943,2.54960408674343e-07,1.64243288321422e-05,"chr11",".",41498633,41500926,"MSTRG.4421.1",1,2294,"MSTRG.4421","."
"11835","transcript",-7.21594024740852,0.000295967867443681,0.00430775671194405,"chr11","+",42419757,42632591,"NM_008070",10,7552,"MSTRG.4428","Gabrb2"
"11851","transcript",-2.55704287261925,0.00237885557872397,0.0196535307526479,"chr11","+",43433731,43447981,"NM_148673",17,3732,"MSTRG.4434","Slu7"
"11857","transcript",-2.15777627872059,0.00318842080810633,0.0242197482947908,"chr11","-",43638847,43748058,"MSTRG.4438.1",8,1006,"MSTRG.4438","."
"1186","transcript",2.06710219137328,0.00062415413683059,0.00753032380101071,"chr1","+",44119409,44143871,"MSTRG.425.4",10,3153,"MSTRG.425","."
"11884","transcript",2.17879038009674,6.41005896769853e-05,0.00136915761032111,"chr11","+",44519377,44565566,"MSTRG.4442.3",10,5574,"MSTRG.4442","."
"1189","transcript",2.100394512937,0.00166411700492497,0.0151957471421628,"chr1","+",44119866,44137358,"MSTRG.425.7",7,1820,"MSTRG.425","."
"11919","transcript",4.64302195667573,0.00173077864633964,0.01561289317974,"chr11","-",46193849,46312358,"NM_001252460",31,6660,"MSTRG.4460","Cyfip2"
"11920","transcript",-10.954268476782,1.3287912873472e-05,0.000402767605639644,"chr11","-",46193849,46312358,"NM_133769",31,6368,"MSTRG.4460","Cyfip2"
"1195","transcript",2.07372668626399,7.8858163287121e-05,0.00160027652502609,"chr1","+",44147920,44181232,"MSTRG.434.4",13,5110,"MSTRG.434","."
"1196","transcript",-2.28933529180637,3.18230576745737e-05,0.000802815406812618,"chr1","+",44147920,44181236,"MSTRG.434.3",15,3886,"MSTRG.434","."
"11969","transcript",2.97163242922942,1.38928377542147e-05,0.000416196453060584,"chr11","+",48800319,48806094,"MSTRG.4484.1",8,1048,"MSTRG.4484","."
"12056","transcript",-2.82494652795024,2.86875890065375e-05,0.000740223555752627,"chr11","-",49671497,49702654,"NM_001290741",11,5372,"MSTRG.4511","Cnot6"
"12101","transcript",4.96284545265816,5.76284656528259e-06,0.000206295317552141,"chr11","-",50200092,50210817,"MSTRG.4523.1",8,2530,"MSTRG.4523","."
"12108","transcript",-8.38916779766779,3.78138158994012e-05,0.000919496744312182,"chr11","-",50200152,50210820,"NM_011018",8,2030,"MSTRG.4523","Sqstm1"
"12124","transcript",-2.24820746246243,0.00131893934256544,0.0128133303358814,"chr11","-",50292537,50325673,"MSTRG.4536.1",15,5658,"MSTRG.4536","."
"1216","transcript",2.64327939574056,0.0015132162963144,0.014142021434161,"chr1","+",45795165,45823735,"MSTRG.439.2",21,3059,"MSTRG.439","."
"12162","transcript",-3.40239017737789,4.94550406666683e-05,0.0011188708400427,"chr11","-",50811085,50827731,"NM_013922",5,5367,"MSTRG.4550","Zfp354c"
"1217","transcript",-3.15893273682583,0.00246492589663516,0.0201293977351552,"chr1","+",45795501,45823613,"NM_028599",21,2612,"MSTRG.439","Wdr75"
"12262","transcript",2.11153696907315,0.00310011906277552,0.023753260795913,"chr11","-",51813264,51858540,"MSTRG.4572.1",12,7630,"MSTRG.4572","."
"12265","transcript",-2.85452575836651,0.000256641539136071,0.00385246973077194,"chr11","-",51814383,51857753,"MSTRG.4572.4",12,5174,"MSTRG.4572","."
"12327","transcript",-2.0470540975721,0.0391052782382597,0.13756125992691,"chr11","+",53350767,53421830,"NM_033565",21,10165,"MSTRG.4604","Aff4"
"12356","transcript",-2.21204418601613,3.97468259216716e-06,0.000155040032698603,"chr11","+",53519013,53549665,"MSTRG.4611.2",10,3652,"MSTRG.4611","."
"12359","transcript",-2.02909685819519,0.00666549169042208,0.0408254965061018,"chr11","+",53519736,53544096,"NM_001252332",10,4447,"MSTRG.4611","Sept8"
"12360","transcript",-2.8580606408143,1.67950244163162e-05,0.000481707191169799,"chr11","+",53519736,53544096,"NM_001252333",10,4441,"MSTRG.4611","Sept8"
"12376","transcript",-2.1994225143704,0.00666912644283779,0.0408254965061018,"chr11","+",53567376,53601183,"MSTRG.4614.9",17,2350,"MSTRG.4614","."
"12416","transcript",2.13135899448036,0.0336980392791647,0.124833711136335,"chr11","+",54314354,54364756,"MSTRG.4629.6",21,6533,"MSTRG.4629","."
"12421","transcript",-2.86777517017376,0.0165101387803345,0.0769837963244615,"chr11","+",54314942,54364636,"MSTRG.4629.11",22,6290,"MSTRG.4629","."
"12429","transcript",-2.09526626183177,0.0350550663521592,0.128115440222158,"chr11","+",54438179,54518241,"NM_173753",18,6281,"MSTRG.4662","Fnip1"
"1248","transcript",-7.5845118546801,5.83767950645964e-07,3.19342943134014e-05,"chr1","-",46748089,46854228,"MSTRG.474.2",11,5711,"MSTRG.474","."
"1249","transcript",2.5393011566689,1.60578633501274e-07,1.13245978938055e-05,"chr1","-",46748089,46854251,"MSTRG.474.3",11,5736,"MSTRG.474","."
"12499","transcript",-3.20159909486795,0.00228145820850723,0.0190570813728667,"chr11","-",54979116,55033461,"MSTRG.4638.4",24,2400,"MSTRG.4638","."
"1251","transcript",4.41400527143317,1.91841075025678e-07,1.29879050651521e-05,"chr1","-",46748089,46854334,"MSTRG.474.1",12,5951,"MSTRG.474","."
"1253","transcript",-2.43598667720611,0.0192910851305614,0.0850829518858823,"chr1","-",46806345,46925783,"MSTRG.474.5",11,6304,"MSTRG.474","."
"1254","transcript",3.11070055936728,0.000322048690032384,0.00458125601313673,"chr1","-",46807544,46853509,"NM_172653",10,4961,"MSTRG.474","Slc39a10"
"12548","transcript",-2.54178189461529,1.24614866544581e-05,0.000381810230322942,"chr11","+",57011705,57330241,"MSTRG.4666.10",16,6611,"MSTRG.4666","."
"12559","transcript",2.51077920611354,0.000895600998371604,0.00974138316690345,"chr11","-",57482538,57518511,"MSTRG.4675.1",14,3377,"MSTRG.4675","."
"12561","transcript",-2.08313828105629,0.00128917628823988,0.012606467991502,"chr11","-",57482990,57518644,"NM_001168667",14,2587,"MSTRG.4675","Fam114a2"
"1263","transcript",5.45827958386523,1.41002765019493e-11,1.62844235873649e-08,"chr1",".",47659161,47659716,"MSTRG.450.1",1,556,"MSTRG.450","."
"12637","transcript",2.87922465256903,4.32752090828714e-08,3.66414045767546e-06,"chr11",".",58650518,58650912,"MSTRG.4686.1",1,395,"MSTRG.4686","."
"12775","transcript",2.08939790228361,0.0478270330170267,0.157897325907251,"chr11","-",59817064,59848007,"MSTRG.4756.1",13,2459,"MSTRG.4756","."
"12779","transcript",-3.80671976341702,0.00834340500396225,0.0475038239404172,"chr11","-",59817804,59839767,"NM_011991",12,1566,"MSTRG.4756","Cops3"
"12844","transcript",2.12646228753622,0.0242580599714944,0.0993796807176391,"chr11","-",60684781,60727263,"MSTRG.4800.1",31,4081,"MSTRG.4800","."
"12850","transcript",-2.26670432765419,0.00604588687933982,0.0380203871353636,"chr11","-",60714146,60727263,"NM_022009",30,4057,"MSTRG.4800","Flii"
"12851","transcript",2.12406785349613,0.00807733138619537,0.046541754605054,"chr11","-",60714156,60721905,"MSTRG.4800.4",21,3488,"MSTRG.4800","."
"12867","transcript",-2.57723640253411,3.23060074426396e-05,0.0008106600625358,"chr11","+",60830631,60858423,"NM_145428",7,1553,"MSTRG.4781","Dhrs7b"
"12869","transcript",-2.58096926014411,0.0150297700810547,0.0719799996430526,"chr11","-",60864452,60879038,"NM_173453",2,1223,"MSTRG.4782","Tmem11"
"12908","transcript",2.01995447193737,0.0289950017982727,0.112649903950426,"chr11","-",61448067,61454185,"MSTRG.4831.2",14,3777,"MSTRG.4831","."
"12915","transcript",-2.07766790021365,0.0234403511045078,0.0971271984227811,"chr11","-",61448417,61453992,"NM_001291024",14,3029,"MSTRG.4831","Rnf112"
"12916","transcript",-2.14395546428177,0.0436612595413846,0.148357518463418,"chr11","-",61448417,61453992,"NM_009548",15,3098,"MSTRG.4831","Rnf112"
"13007","transcript",-2.27851793606219,0.000451922267401983,0.00596098960920153,"chr11","-",62313226,62457250,"MSTRG.4940.13",47,12350,"MSTRG.4940","."
"13084","transcript",2.80073552688704,2.26288576765654e-09,3.35049264446738e-07,"chr11","+",62551504,62553206,"NR_002875",3,703,"MSTRG.4837","Gm1821"
"13098","transcript",2.254779973972,0.000256324777639039,0.00385246973077194,"chr11","-",62604805,62648069,"MSTRG.4845.1",4,1809,"MSTRG.4845","."
"13099","transcript",-2.04259524194229,0.000194843004724943,0.00311484464308727,"chr11","-",62604884,62648523,"NM_198861",4,1984,"MSTRG.4845","Lrrc75a"
"13107","transcript",2.15011817446908,4.93202203422083e-05,0.00111850507720742,"chr11","-",62710763,62731928,"MSTRG.4849.1",6,5798,"MSTRG.4849","."
"13108","transcript",-2.3423191008996,0.000185816228223112,0.00301484964667218,"chr11","-",62711486,62729093,"NM_133208",5,5021,"MSTRG.4849","Zfp287"
"13127","transcript",-2.58775015327039,3.91932886145696e-08,3.37922622567082e-06,"chr11",".",63083371,63083583,"MSTRG.4860.1",1,213,"MSTRG.4860","."
"13168","transcript",-2.48733061154492,8.80173958606179e-07,4.39775963770013e-05,"chr11","-",65688240,65788382,"MSTRG.4873.1",12,3816,"MSTRG.4873","."
"13273","transcript",2.03560405282894,0.00893910385067476,0.049920587854874,"chr11","+",68691915,68816624,"NM_175260",41,7783,"MSTRG.4934","Myh10"
"13274","transcript",-2.79281905926678,0.00716556905253474,0.0427605597817435,"chr11","+",68692043,68816624,"MSTRG.4934.2",42,7718,"MSTRG.4934","."
"13384","transcript",3.14279919974874,0.0161458696381036,0.0757131296303338,"chr11","-",69343273,69369426,"NM_146019",40,7281,"MSTRG.4988","Chd3"
"13390","transcript",-3.62485337009953,0.0327583280781085,0.122214295497481,"chr11","-",69343307,69365170,"MSTRG.4988.20",38,7217,"MSTRG.4988","."
"13504","transcript",2.43391979474783,0.00318214492650726,0.0241976495083693,"chr11","-",69895001,69981630,"MSTRG.5025.1",9,1653,"MSTRG.5025","."
"13531","transcript",-2.10085648322577,0.0143544950767189,0.0696880401333549,"chr11","-",69916712,69920947,"NM_001166594",6,1274,"MSTRG.5029","Eif5a"
"13550","transcript",-2.12311092026284,0.000463420034121809,0.00606527736962549,"chr11","+",69981168,69990600,"NM_026017",8,1614,"MSTRG.5033","Ctdnep1"
"13560","transcript",2.1692533349051,0.00141227977358227,0.0134566280313028,"chr11","-",70010143,70014580,"MSTRG.5020.2",15,2492,"MSTRG.5020","."
"13561","transcript",-4.70473439587403,8.21805818951304e-08,6.43785832685399e-06,"chr11","-",70010183,70015428,"NM_017366",20,2188,"MSTRG.5020","Acadvl"
"13566","transcript",-2.57846173986162,0.000237047402110058,0.00362558168289477,"chr11","+",70018426,70045522,"MSTRG.5022.4",19,3430,"MSTRG.5022","."
"13567","transcript",2.78226836243966,0.0016571829634866,0.0151523808663813,"chr11","+",70018605,70045531,"NM_001109752",20,3317,"MSTRG.5022","Dlg4"
"13568","transcript",-13.2839317213479,3.46831896536060e-10,8.99853764590804e-08,"chr11","+",70018605,70045531,"NM_007864",20,3326,"MSTRG.5022","Dlg4"
"13649","transcript",2.07986444551772,0.00067399863507811,0.00793533780183553,"chr11","-",70589110,70700155,"MSTRG.5081.2",36,7619,"MSTRG.5081","."
"1366","transcript",2.35283930913422,0.0016407990703815,0.0150467167599121,"chr1","-",52455849,52500448,"NM_008667",8,5088,"MSTRG.490","Nab1"
"13667","transcript",-2.43662402072618,0.0287830362156144,0.112119044652559,"chr11","-",70663769,70669416,"NM_172561",7,1161,"MSTRG.5081","Spag7"
"13668","transcript",-2.10286487286287,0.00145918990135741,0.0137690658693318,"chr11","-",70669463,70688105,"NM_001190376",23,4632,"MSTRG.5081","Camta2"
"1369","transcript",-2.50900789517713,0.00427994473428606,0.0297022913093521,"chr1","-",52457331,52500176,"MSTRG.490.4",8,3694,"MSTRG.490","."
"13700","transcript",2.87056168685543,0.0404824509951539,0.14085183490932,"chr11","+",70844761,70943105,"NM_019400",18,5425,"MSTRG.5072","Rabep1"
"1374","transcript",-2.20076295029647,9.2148511043888e-15,2.60595989232115e-10,"chr1",".",52584251,52585638,"MSTRG.494.1",1,1388,"MSTRG.494","."
"1378","transcript",2.31327622435603,0.00773696796948631,0.0451882391939432,"chr1","-",52655917,52728133,"MSTRG.496.1",8,5997,"MSTRG.496","."
"1380","transcript",-3.20083977037064,0.000313235062754158,0.00448520889857599,"chr1","-",52656305,52727318,"NM_133829",7,4769,"MSTRG.496","Mfsd6"
"13805","transcript",-2.42732288049124,2.43437503244515e-05,0.000645817316299707,"chr11","+",72689834,72772830,"MSTRG.5136.1",24,8750,"MSTRG.5136","."
"13806","transcript",2.17739518860725,5.02715796262265e-05,0.00113371632522304,"chr11","+",72689898,72772415,"MSTRG.5136.2",25,8561,"MSTRG.5136","."
"13854","transcript",-2.00966959469349,0.0122215404127497,0.0623197192341438,"chr11","-",73304988,73324637,"NM_023113",6,1537,"MSTRG.5128","Aspa"
"13871","transcript",8.1204681176646,5.41727551706117e-10,1.17173069110006e-07,"chr11",".",73771913,73772210,"MSTRG.5121.1",1,298,"MSTRG.5121","."
"1388","transcript",-2.63477019398308,8.00617655518643e-05,0.0016160933117821,"chr1","+",52845046,52920860,"NM_146108",14,1704,"MSTRG.503","Hibch"
"13913","transcript",-3.84133763429666,2.5705446927704e-05,0.000676232594526019,"chr11","-",74673949,74724384,"NM_013625",11,5517,"MSTRG.5132","Pafah1b1"
"13944","transcript",2.21842634860565,0.00134840656505708,0.0130102141452795,"chr11","+",74925802,74948248,"MSTRG.5166.1",9,4316,"MSTRG.5166","."
"13965","transcript",2.04797900729846,0.042308145837008,0.14522082343374,"chr11","-",75299959,75339881,"MSTRG.5149.1",14,3139,"MSTRG.5149","."
"13975","transcript",4.21147207131377,1.22420962256342e-11,1.52827466623846e-08,"chr11",".",75383886,75386357,"MSTRG.5151.1",1,2472,"MSTRG.5151","."
"14020","transcript",2.66854742971708,3.92226899958992e-07,2.34012167317306e-05,"chr11",".",75716495,75717195,"MSTRG.5186.1",1,701,"MSTRG.5186","."
"14131","transcript",3.87466671659271,0.00190531635256086,0.0167336479659693,"chr11","-",77529162,77607815,"NM_144825",20,12409,"MSTRG.5246","Taok1"
