"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
68405,"MSTRG.24737","gene",2.62270143854351,0.0116309606701046,0.250419802248166,"chr5","-",113257474,113280601,"NR_027936",13,3012,"MSTRG.24737","Sgsm1"
68777,"MSTRG.24876","gene",2.5435642417921,0.0116833834904508,0.250744819799053,"chr5","-",121130533,121191397,"NM_001109992",16,5599,"MSTRG.24876","Ptpn11"
68781,"MSTRG.24883","gene",-6.14128241571997,0.00279488099803493,0.115181675486501,"chr5","+",121204486,121208992,"MSTRG.24883.2",7,1119,"MSTRG.24883","."
69137,"MSTRG.24994","gene",-4.54914904867034,0.000198389234993046,0.0256284555012651,"chr5","-",124368059,124425709,"MSTRG.24994.2",32,10906,"MSTRG.24994","."
70009,"MSTRG.25343","gene",2.4073836729805,0.049925723920405,0.472898868870796,"chr5","-",140757883,140785616,"MSTRG.25343.2",4,3459,"MSTRG.25343","."
70935,"MSTRG.25755","gene",-2.00581258050631,0.0165731857017581,0.29248249852168,"chr6","+",21949615,21976037,"NM_023626",12,3755,"MSTRG.25755","Ing3"
71763,"MSTRG.26077","gene",2.20167949215024,0.0204413352593091,0.326163110699309,"chr6",".",47739230,47740137,"MSTRG.26077.1",1,908,"MSTRG.26077","."
72869,"MSTRG.26512","gene",2.12781813768798,0.0494199291355883,0.471413245270708,"chr6","-",85213049,85333419,"MSTRG.26512.2",16,3826,"MSTRG.26512","."
74581,"MSTRG.27123","gene",2.47072729600583,0.0286303677086392,0.38184967262075,"chr6","+",125095908,125130648,"MSTRG.27123.1",38,6875,"MSTRG.27123","."
74603,"MSTRG.27122","gene",-3.55543894980916,0.0423526477938554,0.441776260178919,"chr6","-",125161801,125165691,"MSTRG.27122.1",2,3651,"MSTRG.27122","."
75390,"MSTRG.27421","gene",-2.01384100650866,0.00017130171818569,0.0244708780505862,"chr6",".",145932566,145933358,"MSTRG.27421.1",1,793,"MSTRG.27421","."
75461,"MSTRG.27456","gene",-2.14342948036659,0.0152869247276364,0.281728166962681,"chr6","+",147475336,147632610,"MSTRG.27456.1",14,3080,"MSTRG.27456","."
77340,"MSTRG.28062","gene",-2.01327855766145,0.0444925972366714,0.452183882026096,"chr7","-",29932789,29954050,"MSTRG.28062.3",6,3953,"MSTRG.28062","."
77781,"MSTRG.28249","gene",-2.94896454243789,0.0448965774766943,0.453797315140805,"chr7","+",40898718,40929971,"MSTRG.28249.3",4,1988,"MSTRG.28249","."
80631,"MSTRG.28962","gene",-2.38897711606368,0.0303288917851953,0.389177326775643,"chr7","-",98588332,98656568,"MSTRG.28962.10",16,8545,"MSTRG.28962","."
88471,"MSTRG.31741","gene",-2.05696732130939,0.00785099020217839,0.206819712482876,"chr9","+",19622104,19649607,"MSTRG.31741.6",10,5652,"MSTRG.31741","."
88694,"MSTRG.31797","gene",2.01089615141154,0.0333866799414144,0.401608874568174,"chr9","+",21546894,21589465,"NM_153141",15,3149,"MSTRG.31797","Carm1"
90589,"MSTRG.32495","gene",-2.64693625039091,0.00990757292009992,0.227535456720585,"chr9","+",64385626,64700975,"NM_172522",23,3652,"MSTRG.32495","Megf11"
91087,"MSTRG.32662","gene",5.65418453188649,0.0014364178841445,0.0759774577696118,"chr9","+",75037597,75060370,"MSTRG.32662.1",4,4041,"MSTRG.32662","."
91275,"MSTRG.32720","gene",2.30175832980875,0.0444379321735258,0.452183882026096,"chr9","+",80066354,80149654,"MSTRG.32720.2",22,10230,"MSTRG.32720","."
92600,"MSTRG.33263","gene",-2.7509408067515,0.010915894889587,0.241348670107269,"chr9","+",108936649,108949709,"MSTRG.33263.2",12,1841,"MSTRG.33263","."
92824,"MSTRG.33349","gene",-2.08292781921183,0.00722626363281109,0.196565644100107,"chr9","+",111310248,111396573,"MSTRG.33349.7",23,14278,"MSTRG.33349","."
95734,"MSTRG.34314","gene",5.21928250878589,0.0251135210923692,0.36085578168554,"chrX","+",85574257,85634748,"MSTRG.34314.2",9,6565,"MSTRG.34314","."
97594,"MSTRG.35070","gene",-2.00112191108524,0.0042657621453801,0.15042129769864,"chrX","-",155213174,155216430,"MSTRG.35070.3",5,2567,"MSTRG.35070","."
97702,"MSTRG.35151","gene",2.32005804613311,0.0322628509820302,0.396525556890028,"chrX","+",159255780,159368244,"MSTRG.35151.3",23,7416,"MSTRG.35151","."
97729,"MSTRG.35153","gene",2.66011719087562,0.0107907712242327,0.240023197678089,"chrX","+",159627252,159974686,"MSTRG.35153.5",18,3874,"MSTRG.35153","."
