"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
8371,"MSTRG.2781","gene",2.10719159086999,0.0314454119911924,0.930120173773443,"chr11","+",55224946,55236324,"MSTRG.2781.2",4,4342,"MSTRG.2781","."
9128,"MSTRG.3013","gene",7.74943423913709,0.0277976804008626,0.930120173773443,"chr11","-",69666869,69682131,"MSTRG.3013.1",18,5631,"MSTRG.3013","."
9729,"MSTRG.3163","gene",-8.76062264459962,0.030800494543805,0.930120173773443,"chr11","+",77930839,77979052,"NM_001291225",16,4149,"MSTRG.3163","Sez6"
10078,"MSTRG.3269","gene",-2.85237539474943,0.0176478044357359,0.930120173773443,"chr11","+",83964305,84046113,"MSTRG.3269.1",21,8812,"MSTRG.3269","."
10566,"MSTRG.3426","gene",4.62180503565887,0.043762596595201,0.930120173773443,"chr11","-",97136171,97151435,"MSTRG.3426.3",9,5061,"MSTRG.3426","."
12593,"MSTRG.4060","gene",-2.45522666385768,0.0252044407559766,0.930120173773443,"chr12","-",21269801,21286296,"MSTRG.4060.1",7,2192,"MSTRG.4060","."
12770,"MSTRG.4116","gene",-2.53086988773477,0.0099481797326253,0.930120173773443,"chr12","-",31925788,31944016,"MSTRG.4116.3",2,3126,"MSTRG.4116","."
13085,"MSTRG.4224","gene",2.11803039985305,0.0468155259059343,0.930120173773443,"chr12","-",56328242,56340609,"MSTRG.4224.3",5,3936,"MSTRG.4224","."
14275,"MSTRG.4580","gene",-3.73879370655191,0.00673506553106795,0.930120173773443,"chr12","-",107910402,108001680,"MSTRG.4580.1",3,7410,"MSTRG.4580","."
14295,"MSTRG.4601","gene",3.42315406225957,0.0419925774871732,0.930120173773443,"chr12","+",108371153,108539564,"NM_001286346",22,3914,"MSTRG.4601","Eml1"
14546,"MSTRG.4641","gene",4.03655521695045,0.0388030919273863,0.930120173773443,"chr12","-",110803799,110811883,"MSTRG.4641.4",4,4744,"MSTRG.4641","."
16389,"MSTRG.5247","gene",2.82566980527909,0.0140404039885222,0.930120173773443,"chr13","-",66912098,66933072,"NM_025547",8,1483,"MSTRG.5247","Mterf3"
16806,"MSTRG.5407","gene",2.0489003894764,0.0424370506480491,0.930120173773443,"chr13","-",93184079,93192879,"MSTRG.5407.6",4,1589,"MSTRG.5407","."
18103,"MSTRG.5811","gene",2.43065976872004,0.0145849869648738,0.930120173773443,"chr14","-",33377822,33411025,"MSTRG.5811.1",11,6115,"MSTRG.5811","."
19574,"MSTRG.6286","gene",2.42657213338252,0.0179599507142774,0.930120173773443,"chr14","-",103135025,103172742,"MSTRG.6286.3",17,4363,"MSTRG.6286","."
19877,"MSTRG.6359","gene",3.06720941450908,0.0465505929669998,0.930120173773443,"chr15","+",5185660,5221362,"MSTRG.6359.4",6,4817,"MSTRG.6359","."
20294,"MSTRG.6526","gene",-3.00450171179272,0.008731792449445,0.930120173773443,"chr15","+",39198286,39684372,"NM_001256382",27,7404,"MSTRG.6526","Rims2"
21393,"MSTRG.6830","gene",2.02609276489151,0.0408621057988683,0.930120173773443,"chr15","+",80977696,81012280,"MSTRG.6830.2",20,3521,"MSTRG.6830","."
21873,"MSTRG.6963","gene",2.63585692326565,0.025584514073957,0.930120173773443,"chr15","-",90933278,90981000,"MSTRG.6963.5",24,4517,"MSTRG.6963","."
22784,"MSTRG.7223","gene",2.3370035665613,0.0355925864167443,0.930120173773443,"chr16","-",10420360,10432626,"MSTRG.7223.4",7,6821,"MSTRG.7223","."
23513,"MSTRG.7413","gene",-3.7824180285444,0.0235579972721969,0.930120173773443,"chr16","+",22857845,22879634,"NM_026400",11,2534,"MSTRG.7413","Dnajb11"
25352,"MSTRG.8010","gene",2.06846180679628,0.0102172831338632,0.930120173773443,"chr17","-",22846847,22867152,"MSTRG.8010.3",6,6781,"MSTRG.8010","."
34774,"MSTRG.10865","gene",-3.11049643796295,0.0167628309286386,0.930120173773443,"chr2","+",83721714,83768340,"MSTRG.10865.1",9,3866,"MSTRG.10865","."
36974,"MSTRG.11514","gene",4.85549251879075,0.0314454119911924,0.930120173773443,"chr2","-",154376344,154408079,"MSTRG.11514.2",8,2014,"MSTRG.11514","."
37634,"MSTRG.11700","gene",-6.70282105876541,0.0395648388278653,0.930120173773443,"chr2","-",167095969,167189884,"MSTRG.11700.1",4,10910,"MSTRG.11700","."
38676,"MSTRG.12012","gene",-2.00114531155152,0.0192318452333258,0.930120173773443,"chr3","+",34560267,34680910,"MSTRG.12012.1",4,3300,"MSTRG.12012","."
39303,"MSTRG.12280","gene",-3.79565028729662,0.0342388179412494,0.930120173773443,"chr3","-",80843599,80913614,"NM_001281969",10,2979,"MSTRG.12280","Glrb"
39697,"MSTRG.12380","gene",4.24014445148682,0.0136175986897877,0.930120173773443,"chr3","-",89083979,89090031,"NM_001083808",9,1910,"MSTRG.12380","Rusc1"
40137,"MSTRG.12475","gene",-2.12456889827586,0.0313112150044035,0.930120173773443,"chr3","-",94497542,94582716,"NM_001082484",12,5469,"MSTRG.12475","Snx27"
40772,"MSTRG.12683","gene",-6.40200000992478,0.0134369665075802,0.930120173773443,"chr3","-",107888745,107896213,"MSTRG.12683.1",4,5644,"MSTRG.12683","."
41816,"MSTRG.13037","gene",5.1241542528727,0.0400467819159335,0.930120173773443,"chr4","-",11958183,11965981,"NM_001290387",2,4149,"MSTRG.13037","Pdp1"
42910,"MSTRG.13416","gene",-2.90296505049963,0.0161643453954219,0.930120173773443,"chr4","+",65604986,65616240,"NM_001161782",2,3193,"MSTRG.13416","Trim32"
43738,"MSTRG.13653","gene",-2.04975439351424,0.00678997791412694,0.930120173773443,"chr4","+",115839209,115855002,"MSTRG.13653.6",3,317,"MSTRG.13653","."
43753,"MSTRG.13655","gene",-10.6633314827853,0.00125641582077818,0.921930916214556,"chr4","-",116066965,116075070,"MSTRG.13655.1",4,615,"MSTRG.13655","."
44619,"MSTRG.13904","gene",2.00089099975562,0.0478877314392903,0.930120173773443,"chr4","-",132219893,132220589,"NR_036572",1,697,"MSTRG.13904","Rps15a-ps4"
44975,"MSTRG.14021","gene",-8.14413251023248,0.0208669692955044,0.930120173773443,"chr4","+",137664653,137729857,"MSTRG.14021.1",25,3365,"MSTRG.14021","."
47462,"MSTRG.14770","gene",-8.46089818687512,0.00562676624054104,0.930120173773443,"chr5","+",67306954,67358494,"MSTRG.14770.1",17,5703,"MSTRG.14770","."
47566,"MSTRG.14800","gene",-2.45995509209175,0.00815793559019007,0.930120173773443,"chr5","-",73632615,73647740,"MSTRG.14800.1",5,4144,"MSTRG.14800","."
48319,"MSTRG.15034","gene",2.113103937765,0.00245651510420042,0.921930916214556,"chr5","+",108629810,108647770,"NM_001163532",11,2966,"MSTRG.15034","Tmem175"
48613,"MSTRG.15092","gene",-7.17277699461859,0.00672862795074458,0.930120173773443,"chr5","+",113772740,113778282,"MSTRG.15092.2",5,1111,"MSTRG.15092","."
48744,"MSTRG.15131","gene",2.23168023864314,0.000761537378496935,0.921930916214556,"chr5","+",115544342,115553124,"MSTRG.15131.4",6,1702,"MSTRG.15131","."
48760,"MSTRG.15137","gene",-2.51979103524067,0.0080612828698805,0.930120173773443,"chr5","-",115648051,115672717,"MSTRG.15137.2",8,7105,"MSTRG.15137","."
49096,"MSTRG.15250","gene",-2.14189823490391,0.0339938146651971,0.930120173773443,"chr5","-",123511329,123573027,"MSTRG.15250.2",15,15670,"MSTRG.15250","."
49841,"MSTRG.15471","gene",3.40524728194319,0.0292729082370442,0.930120173773443,"chr5","+",139252324,139270050,"NM_026269",9,2106,"MSTRG.15471","Get4"
50024,"MSTRG.15540","gene",2.12801078586541,0.0474415056565936,0.930120173773443,"chr5","-",143902704,143909839,"NM_001172146",4,1185,"MSTRG.15540","Aimp2"
50495,"MSTRG.15698","gene",-2.99269283475202,0.0277330387008152,0.930120173773443,"chr6","+",17307640,17341328,"NM_001243064",2,2622,"MSTRG.15698","Cav1"
51934,"MSTRG.16153","gene",7.38212814907822,0.0481777153160239,0.930120173773443,"chr6","-",85942269,85961667,"NM_028099",9,6434,"MSTRG.16153","Dusp11"
52127,"MSTRG.16211","gene",2.07821903559797,0.0279251095022034,0.930120173773443,"chr6","-",89383146,89595652,"NM_001167736",7,1042,"MSTRG.16211","Chchd6"
52231,"MSTRG.16250","gene",-3.99355394218958,0.00835627756053503,0.930120173773443,"chr6","-",92186719,92214125,"MSTRG.16250.2",10,6014,"MSTRG.16250","."
52392,"MSTRG.16307","gene",-2.0857648844231,0.0496976590865268,0.930120173773443,"chr6","+",106118668,106523641,"MSTRG.16307.3",9,1617,"MSTRG.16307","."
52851,"MSTRG.16451","gene",9.74084193736038,0.000147846034207699,0.687540382345998,"chr6","-",121372928,121473678,"NR_110358",14,7524,"MSTRG.16451","Iqsec3"
55124,"MSTRG.17046","gene",10.6712375643321,0.0307085295508603,0.930120173773443,"chr7","-",27532018,27553112,"NM_011116",14,2164,"MSTRG.17046","Pld3"
63022,"MSTRG.19378","gene",3.25452922843296,0.00133040453610478,0.921930916214556,"chr8","+",128359073,128505475,"NM_008737",17,5920,"MSTRG.19378","Nrp1"
63991,"MSTRG.19633","gene",2.35513323403489,0.0466477752039191,0.930120173773443,"chr9","+",40192316,40213604,"NM_030713",7,3877,"MSTRG.19633","Zfp202"
64213,"MSTRG.19703","gene",4.04279354743602,0.0457399561187433,0.930120173773443,"chr9","-",44793780,44799232,"MSTRG.19703.6",7,2691,"MSTRG.19703","."
64731,"MSTRG.19854","gene",3.71389230575763,0.0311966752021857,0.930120173773443,"chr9","+",57910929,57929968,"MSTRG.19854.2",11,1533,"MSTRG.19854","."
65184,"MSTRG.20011","gene",-2.06604000311813,0.021008769946846,0.930120173773443,"chr9","-",71843495,71870151,"MSTRG.20011.1",7,4013,"MSTRG.20011","."
65282,"MSTRG.20039","gene",-4.22752511977253,0.0246912811744986,0.930120173773443,"chr9","+",75625732,75637773,"NM_027309",3,1200,"MSTRG.20039","Lysmd2"
65765,"MSTRG.20191","gene",12.0013535521562,0.0159316531406345,0.930120173773443,"chr9","-",100552188,100571085,"NM_001101483",2,1585,"MSTRG.20191","Slc35g2"
66337,"MSTRG.20342","gene",-2.41190555836853,0.0489182360146263,0.930120173773443,"chr9","-",110084319,110120366,"MSTRG.20342.3",23,7658,"MSTRG.20342","."
66595,"MSTRG.20398","gene",5.28986649274923,0.012274097958362,0.930120173773443,"chr9","+",115061830,115233265,"MSTRG.20398.2",10,2934,"MSTRG.20398","."
66957,"MSTRG.20529","gene",-7.10807026533837,0.0237597058370194,0.930120173773443,"chrM","-",1,16299,"MSTRG.20529.1",1,16299,"MSTRG.20529","."
68423,"MSTRG.20887","gene",4.84411153613651,0.0165247748365333,0.930120173773443,"chrX","+",74254687,74257893,"NM_007927",6,1601,"MSTRG.20887","Emd"
68702,"MSTRG.20990","gene",-5.88514278844393,0.00271685268263044,0.921930916214556,"chrX","-",95639194,95658509,"NM_001003916",5,2224,"MSTRG.20990","Zc4h2"
69467,"MSTRG.21253","gene",2.76502253193526,0.0115023956174478,0.930120173773443,"chrX","+",142680864,142806070,"MSTRG.21253.1",5,877,"MSTRG.21253","."
69640,"MSTRG.21302","gene",3.57404554265882,0.0250279862762005,0.930120173773443,"chrX",".",151757909,151758208,"MSTRG.21302.1",1,300,"MSTRG.21302","."
69977,"MSTRG.21421","gene",19.8222355498271,0.00768924703853846,0.930120173773443,"chrX","+",168795099,169304440,"NM_009707",13,5515,"MSTRG.21421","Arhgap6"
70029,"MSTRG.21432","gene",-3.50142869122554,0.0132305624831062,0.930120173773443,"chrX_GL456233_random","-",10737,39191,"NM_011515",8,2578,"MSTRG.21432","Vamp7"
