"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
51071,"MSTRG.15885","gene",-15.2064597681553,0.02702896145151,0.886600970986988,"chr6","+",47454324,47526139,"NM_012042",22,3157,"MSTRG.15885","Cul1"
52481,"MSTRG.16338","gene",11.9552650045855,0.00294535737369461,0.886600970986988,"chr6","+",113282307,113305571,"NM_170673",20,2779,"MSTRG.16338","Cpne9"
52770,"MSTRG.16439","gene",3.40545910234422,0.0276971561518671,0.886600970986988,"chr6","-",119923965,119990251,"MSTRG.16439.2",26,8100,"MSTRG.16439","."
54373,"MSTRG.16870","gene",-2.09624978205335,0.026882326007359,0.886600970986988,"chr7","+",16399816,16425366,"MSTRG.16870.1",9,2392,"MSTRG.16870","."
54574,"MSTRG.16946","gene",4.39102868684652,0.0488679445685407,0.886600970986988,"chr7","-",19530833,19573779,"MSTRG.16946.1",14,7124,"MSTRG.16946","."
54865,"MSTRG.16978","gene",-5.40198623624189,0.0474396140745225,0.886600970986988,"chr7","+",24530648,24538600,"NM_153134",3,6124,"MSTRG.16978","Irgq"
54932,"MSTRG.16998","gene",-2.10579303412729,0.0160608038101617,0.886600970986988,"chr7","+",25071500,25090996,"MSTRG.16998.1",4,5189,"MSTRG.16998","."
65162,"MSTRG.20003","gene",6.89044182337203,0.0231858739219296,0.886600970986988,"chr9","+",70542870,70592232,"NM_025690",21,3691,"MSTRG.20003","Sltm"
67333,"MSTRG.20633","gene",-7.26946672605751,0.0381747747925202,0.886600970986988,"chrX","-",13517089,13552598,"MSTRG.20633.7",10,6388,"MSTRG.20633","."
68434,"MSTRG.20897","gene",3.43334974071978,0.0144148048519295,0.886600970986988,"chrX","+",74281838,74296105,"MSTRG.20897.1",11,7987,"MSTRG.20897","."
68474,"MSTRG.20914","gene",-10.0859484052885,0.0286250847247618,0.886600970986988,"chrX","+",74393291,74453778,"NM_001161423",10,6788,"MSTRG.20914","Ikbkg"
69595,"MSTRG.21304","gene",2.22636469908969,0.0474597336491113,0.886600970986988,"chrX","-",150644683,150657446,"MSTRG.21304.1",13,7322,"MSTRG.21304","."
