"t_id","id","feature","fc","pval","qval","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name"
10473,"MSTRG.3742","gene",-10.6878180062551,0.042275712374759,0.947259696204028,"chr11","+",84958014,84965922,"MSTRG.3742.3",8,2019,"MSTRG.3742","."
10683,"MSTRG.3816","gene",2.11951218226762,0.0427248174700192,0.947259696204028,"chr11","-",90336535,90389722,"MSTRG.3816.1",4,5127,"MSTRG.3816","."
10951,"MSTRG.3904","gene",5.89871423068085,0.00254368009286865,0.947259696204028,"chr11","+",97415545,97454021,"MSTRG.3904.4",8,1927,"MSTRG.3904","."
12870,"MSTRG.4574","gene",-2.78900971248889,0.0309557883694745,0.947259696204028,"chr12","+",17547094,17551500,"MSTRG.4574.3",10,2394,"MSTRG.4574","."
13309,"MSTRG.4754","gene",-2.1114873342635,0.0397546951700106,0.947259696204028,"chr12",".",51133397,51133957,"MSTRG.4754.1",1,561,"MSTRG.4754","."
13593,"MSTRG.4871","gene",2.05471942972984,0.0211878367948209,0.947259696204028,"chr12","+",69724962,69744658,"MSTRG.4871.4",4,1914,"MSTRG.4871","."
14220,"MSTRG.5097","gene",-4.73141314011739,0.049252817859905,0.947259696204028,"chr12","-",86880703,86884814,"NM_145836",1,4112,"MSTRG.5097","Irf2bpl"
14525,"MSTRG.5193","gene",5.42592673785339,0.00208575946756318,0.947259696204028,"chr12","+",103376894,103406350,"NR_033587",6,3095,"MSTRG.5193","Otub2"
15513,"MSTRG.5519","gene",6.00284195063958,0.0237228245632928,0.947259696204028,"chr13","+",21362820,21372302,"NM_016684",4,4418,"MSTRG.5519","Zscan12"
15525,"MSTRG.5522","gene",-3.67550030020442,0.00206002044751341,0.947259696204028,"chr13","-",21442175,21453727,"NM_001013786",4,3990,"MSTRG.5522","Zscan26"
16977,"MSTRG.6069","gene",2.99473087891936,0.0259194315375071,0.947259696204028,"chr13","+",76429308,76439666,"MSTRG.6069.4",2,348,"MSTRG.6069","."
17401,"MSTRG.6246","gene",2.15633540722993,0.0271035759113775,0.947259696204028,"chr13","-",104142153,104178466,"NM_001093759",13,3546,"MSTRG.6246","Trappc13"
17956,"MSTRG.6459","gene",5.84291207990069,0.0268546436833843,0.947259696204028,"chr14","+",20674321,20694850,"NM_172596",23,4446,"MSTRG.6459","Sec24c"
18078,"MSTRG.6499","gene",-2.01790012674068,0.0228151358618482,0.947259696204028,"chr14","+",24490642,24496135,"MSTRG.6499.3",5,1568,"MSTRG.6499","."
18616,"MSTRG.6671","gene",-3.24587911138131,0.0274387817436511,0.947259696204028,"chr14","-",46775619,46788357,"MSTRG.6671.2",6,1480,"MSTRG.6671","."
19560,"MSTRG.6988","gene",-2.88248678058362,0.044558392953322,0.947259696204028,"chr14","-",70474555,70520260,"NM_009755",20,3759,"MSTRG.6988","Bmp1"
19649,"MSTRG.7012","gene",-6.95688655928812,0.0380115353502775,0.947259696204028,"chr14",".",73796492,73796830,"MSTRG.7012.1",1,339,"MSTRG.7012","."
19927,"MSTRG.7126","gene",8.26389174290886,0.0302085935919896,0.947259696204028,"chr14","+",105677407,105682334,"MSTRG.7126.1",2,605,"MSTRG.7126","."
20975,"MSTRG.7555","gene",-10.8263033025026,0.00011341860602132,0.228593943785872,"chr15",".",74093171,74093500,"MSTRG.7555.1",1,330,"MSTRG.7555","."
22214,"MSTRG.7961","gene",11.9291269678657,7.11130370405488e-05,0.228593943785872,"chr15","-",94320332,94404350,"NM_001164785",28,6980,"MSTRG.7961","Adamts20"
22321,"MSTRG.8002","gene",8.8874819401782,0.0268121764024198,0.947259696204028,"chr15","+",98092589,98132447,"NM_001163488",23,2816,"MSTRG.8002","Pfkm"
22385,"MSTRG.8011","gene",-2.21681614650363,0.0288566250896745,0.947259696204028,"chr15","-",98645287,98658436,"MSTRG.8011.2",13,3512,"MSTRG.8011","."
22823,"MSTRG.8147","gene",-3.93204162690269,0.00529569414103981,0.947259696204028,"chr15","-",103530279,103537992,"MSTRG.8147.2",6,2150,"MSTRG.8147","."
23989,"MSTRG.8505","gene",2.87793265035132,0.0456344929119451,0.947259696204028,"chr16","+",32608867,32628618,"MSTRG.8505.1",16,3357,"MSTRG.8505","."
24475,"MSTRG.8693","gene",-4.1305762380196,0.0148014996599385,0.947259696204028,"chr16","-",56690329,56712899,"MSTRG.8693.2",8,1782,"MSTRG.8693","."
24744,"MSTRG.8790","gene",-8.3443980181603,0.00656730889940893,0.947259696204028,"chr16","+",87454998,87483516,"MSTRG.8790.2",17,2830,"MSTRG.8790","."
24754,"MSTRG.8788","gene",-2.03844849050291,0.0155915747407815,0.947259696204028,"chr16",".",87838020,87839198,"MSTRG.8788.1",1,1179,"MSTRG.8788","."
25339,"MSTRG.8982","gene",-24.7304423337314,0.0128902123454999,0.947259696204028,"chr17","-",12227621,12318660,"NM_011948",27,5305,"MSTRG.8982","Map3k4"
25630,"MSTRG.9095","gene",2.60659877950857,0.0498007181424013,0.947259696204028,"chr17","+",22066647,22068995,"MSTRG.9095.1",1,2349,"MSTRG.9095","."
26025,"MSTRG.9193","gene",2.33682635352764,0.049751241994152,0.947259696204028,"chr17","+",25579174,25662826,"NM_029624",11,1861,"MSTRG.9193","Lmf1"
26147,"MSTRG.9219","gene",4.01121161039381,0.0289834910448687,0.947259696204028,"chr17","-",25926420,25935136,"MSTRG.9219.5",5,2609,"MSTRG.9219","."
26928,"MSTRG.9451","gene",-5.89882022396702,0.000175382370344312,0.268735900616156,"chr17","+",34651821,34655064,"MSTRG.9451.5",8,1351,"MSTRG.9451","."
27115,"MSTRG.9494","gene",-2.06871967137475,0.00626985824972359,0.947259696204028,"chr17",".",35400790,35401541,"MSTRG.9494.1",1,752,"MSTRG.9494","."
28130,"MSTRG.9815","gene",2.34479986885441,0.0365729168535428,0.947259696204028,"chr17","-",66336982,66449750,"NM_172963",14,7221,"MSTRG.9815","Mtcl1"
28196,"MSTRG.9837","gene",4.27854254387685,0.0310482098331342,0.947259696204028,"chr17","+",69439003,69489143,"MSTRG.9837.2",2,2101,"MSTRG.9837","."
28295,"MSTRG.9877","gene",-2.20065572914687,0.0204699055318009,0.947259696204028,"chr17",".",74298612,74298836,"MSTRG.9877.1",1,225,"MSTRG.9877","."
28429,"MSTRG.9934","gene",-4.31543478121336,0.0233546513886285,0.947259696204028,"chr17","-",80585609,80586060,"MSTRG.9934.1",2,377,"MSTRG.9934","."
28457,"MSTRG.9941","gene",-2.52984797098145,0.0292035165203236,0.947259696204028,"chr17",".",83423341,83423563,"MSTRG.9941.1",1,223,"MSTRG.9941","."
28699,"MSTRG.10035","gene",-2.0500840217448,0.0343172555859113,0.947259696204028,"chr18","+",4375592,4397330,"NM_026157",9,2651,"MSTRG.10035","Mtpap"
36379,"MSTRG.12687","gene",-2.31571167806613,0.0346648959273259,0.947259696204028,"chr2","+",125133978,125147841,"MSTRG.12687.1",2,3166,"MSTRG.12687","."
37379,"MSTRG.13056","gene",-2.36061233792189,0.0393521243012315,0.947259696204028,"chr2","-",156071841,156111965,"MSTRG.13056.1",18,5507,"MSTRG.13056","."
37719,"MSTRG.13166","gene",-2.87761393135934,0.00737144356160813,0.947259696204028,"chr2","+",163658386,163726158,"NM_001039390",5,1139,"MSTRG.13166","Pkig"
39315,"MSTRG.13740","gene",9.01936165272833,0.0420422652390927,0.947259696204028,"chr3","+",57736062,57833232,"NM_011883",9,1120,"MSTRG.13740","Rnf13"
42351,"MSTRG.14862","gene",3.76928599093442,0.0194761365086233,0.947259696204028,"chr4","+",31964107,32023466,"NM_009316",17,5762,"MSTRG.14862","Map3k7"
42550,"MSTRG.14943","gene",3.89146434935195,0.0424720583745615,0.947259696204028,"chr4","-",41657502,41695415,"MSTRG.14943.4",10,2050,"MSTRG.14943","."
42669,"MSTRG.14973","gene",3.15492918000984,0.000697880674053963,0.680497100900256,"chr4","-",42979964,43000507,"NM_009503",17,3315,"MSTRG.14973","Vcp"
43023,"MSTRG.15106","gene",-2.49228640777451,0.029724242745044,0.947259696204028,"chr4","-",56991991,57032242,"MSTRG.15106.3",8,4600,"MSTRG.15106","."
44162,"MSTRG.15497","gene",-2.46330872953894,0.0115496418599066,0.947259696204028,"chr4","-",117869260,117872470,"NM_001034876",8,1281,"MSTRG.15497","Ccdc24"
46637,"MSTRG.16348","gene",541.970498870137,6.91734644928665e-05,0.228593943785872,"chr5",".",22612540,22613319,"MSTRG.16348.1",1,780,"MSTRG.16348","."
46821,"MSTRG.16420","gene",-9.99829229194787,0.0207861912219377,0.947259696204028,"chr5","+",25767505,25850688,"MSTRG.16420.3",12,2189,"MSTRG.16420","."
47104,"MSTRG.16522","gene",-2.83164368375642,0.0380942659462475,0.947259696204028,"chr5","-",32736314,32745498,"MSTRG.16522.3",8,2287,"MSTRG.16522","."
47243,"MSTRG.16575","gene",2.20071280697621,0.0315336683709843,0.947259696204028,"chr5","+",34660379,34755303,"NM_019497",16,2408,"MSTRG.16575","Grk4"
48160,"MSTRG.16876","gene",-6.14476264485929,0.0480053238971015,0.947259696204028,"chr5","-",92052145,92083598,"NM_001080796",11,4274,"MSTRG.16876","G3bp2"
48554,"MSTRG.17005","gene",6.99436922190896,0.0223476830126381,0.947259696204028,"chr5","+",107597696,107642918,"NM_001289570",12,2760,"MSTRG.17005","Rpap2"
48672,"MSTRG.17037","gene",-2.71718510123745,0.0265275564540655,0.947259696204028,"chr5","-",109554709,109557750,"MSTRG.17037.2",6,1665,"MSTRG.17037","."
48705,"MSTRG.17057","gene",-2.01640507048534,0.0109310263284088,0.947259696204028,"chr5","-",110103973,110108162,"MSTRG.17057.2",8,1836,"MSTRG.17057","."
49283,"MSTRG.17250","gene",-3.32785424226344,0.024680586774901,0.947259696204028,"chr5","+",121849012,121854596,"MSTRG.17250.1",3,2271,"MSTRG.17250","."
50243,"MSTRG.17606","gene",-2.56924875704982,0.00125353823328289,0.847046913165109,"chr5","-",142484839,142551098,"NM_178702",15,3700,"MSTRG.17606","Radil"
50403,"MSTRG.17669","gene",-2.16540540884241,0.0089449279690641,0.947259696204028,"chr5","+",145167213,145182041,"NM_001291248",8,1716,"MSTRG.17669","Cpsf4"
52558,"MSTRG.18450","gene",-3.90981996004188,0.036378293915546,0.947259696204028,"chr6","-",93675453,94283917,"NM_010367",22,7604,"MSTRG.18450","Magi1"
52772,"MSTRG.18536","gene",-2.95527862159818,0.0372325940490639,0.947259696204028,"chr6","-",113334126,113338187,"MSTRG.18536.2",5,854,"MSTRG.18536","."
52821,"MSTRG.18552","gene",5.26472521421451,0.0276497726592178,0.947259696204028,"chr6","+",113697705,113710215,"MSTRG.18552.3",7,2492,"MSTRG.18552","."
53060,"MSTRG.18638","gene",9.1656864483665,0.0206790262439063,0.947259696204028,"chr6",".",120005999,120006344,"MSTRG.18638.1",1,346,"MSTRG.18638","."
55697,"MSTRG.19377","gene",-2.13688336657365,0.0325727460675107,0.947259696204028,"chr7","-",30056034,30072823,"NM_001252519",6,2017,"MSTRG.19377","Zfp82"
55960,"MSTRG.19450","gene",2.35894556107845,0.00199365064594614,0.947259696204028,"chr7","-",35200876,35214909,"MSTRG.19450.2",7,5202,"MSTRG.19450","."
56095,"MSTRG.19511","gene",5.24659906909075,0.0130283702068856,0.947259696204028,"chr7","-",43473000,43489982,"MSTRG.19511.2",8,2376,"MSTRG.19511","."
56537,"MSTRG.19627","gene",-4.37821058239269,0.0369899932503153,0.947259696204028,"chr7","+",45897209,45909602,"MSTRG.19627.3",5,1237,"MSTRG.19627","."
57113,"MSTRG.19830","gene",-3.63699207752126,0.0330092780916893,0.947259696204028,"chr7","+",75848338,75874130,"NM_029652",3,3385,"MSTRG.19830","Klhl25"
59073,"MSTRG.20449","gene",-2.70182048751629,0.0389947276656314,0.947259696204028,"chr7","-",127865313,127875630,"MSTRG.20449.2",3,2940,"MSTRG.20449","."
59113,"MSTRG.20470","gene",2.00332069939244,0.0179801516567888,0.947259696204028,"chr7","+",128246812,128255699,"NM_001289552",10,3761,"MSTRG.20470","Tgfb1i1"
59249,"MSTRG.20517","gene",-5.67895429984953,0.0121093842153127,0.947259696204028,"chr7","+",132949622,132973625,"MSTRG.20517.2",6,1553,"MSTRG.20517","."
59476,"MSTRG.20603","gene",-3.33791588237412,0.0295986099904232,0.947259696204028,"chr7","+",140857397,140863665,"MSTRG.20603.3",9,3397,"MSTRG.20603","."
59520,"MSTRG.20611","gene",2.27247635344963,0.0120207762614404,0.947259696204028,"chr7","-",141160326,141168686,"NM_001172101",10,1655,"MSTRG.20611","Rnh1"
60573,"MSTRG.20945","gene",2.76819426868992,0.0492063922581061,0.947259696204028,"chr8","+",31150316,31160088,"NM_144927",7,2166,"MSTRG.20945","Tti2"
62564,"MSTRG.21655","gene",-3.64184146771102,0.00685447815414575,0.947259696204028,"chr8","-",106252548,106280943,"MSTRG.21655.3",7,5177,"MSTRG.21655","."
68426,"MSTRG.23662","gene",-6.71933093371818,0.0367086058732229,0.947259696204028,"chrX","-",72913565,72918344,"MSTRG.23662.2",5,1457,"MSTRG.23662","."
68742,"MSTRG.23788","gene",2.52804155474287,0.0495200412868498,0.947259696204028,"chrX","+",83904946,85197536,"MSTRG.23788.5",40,5847,"MSTRG.23788","."
